Result,Text,Title
yes,"yillardir toplum icinde bazi seyleri yapmaktan rahatsizlik durdugumu anlatiririm dururum... sosyal fobik şu tepkilerin bir kısmını veya tamamını gösterir:- yüz kızarması- ses titremesi- konuşamayacağı, tutulup kalacağı duygusu- el titremesi",sosyal fobi
yes,"sosyal fobi. insanın peşini kimsenin yüzünüzü göremediği, sizi aslen tanımadığı bir ortamda bile bırakmaz.",sosyal fobi
yes,"sosyal fobi çok da zamana ve mekana bağlı bir psikolojik durum değildir. çocukluktan, ilk gençlik yıllarına ve belki de bir türlü olgunlaşamayan, yetişemeyen yetişkinlik dönemlerine değin uzanan özenle geliştirilmiş bir karakter özelliğidir kanımca.",sosyal fobi
no,(bkz: agorafobi),sosyal fobi
yes,sosyal fobikler herzaman olumsuz düşüncelere sabitlenirler ve bu durum onların kaygılarını daha da arttırır.,sosyal fobi
yes,"bozukluk demeye dilim varmadı ama öyle, kişinin bir türlü içinden çıkamadığı, iletişimde bozukluk, çekingenlik, utanma, çaresizlik duyguları",sosyal fobi
yes,"sosyal fobi, hayat da sıkıcıdır, bu fobi sana hayatın sıkıcı yanını gosterir bardagın bos yanını gormen gibi, bunsuzluk ise senin ""bardak bos degil lam o dudak payı"" diye dusunmendir.",sosyal fobi
no,(bkz: cayi kasigi bardaga degdirmeden karistirmak),sosyal fobi
yes,çocukluk döneminde yaşanan seçici dilsizlik durumunun uzantısı olarak yetişkinlikte görülebilir.,sosyal fobi
yes,en kötü sekillisinin paranoid bozuklukla birlikte seyreden oldugunu sandıgım rahatsizlik. hepsi senin yüzünden. utanç,sosyal fobi
yes,sosyal fobi tedavi yontemleri,sosyal fobi
yes,"bu hastalık, -den muzdarip insanı ukala kendini begenmiş burnu havada yapar. ... ezik bi insan ol karsı tarafsa seni onu adam yerine koymuyo sansın.",sosyal fobi
no,(bkz: ellerin terlemesi),sosyal fobi
yes,ben sosyal fobiğim diyerek kabul edilmezse çok rahatlıkla üstesinden gelinebilecek bir rahatsızlıktır bu.,sosyal fobi
yes,"kimince yenilgiyi kabul etmekken birlikte yasamayı ogrenmek, kimine gore ise dusmanını tanımaya calısmaktır. dusmanını sevmekten korkmak lazım lakin. mukemmeliyetcilik kendi kendine soyledigin buyuk bir yalan. inanma bu yalana. ne kadar boktan da olsa bos durma yap bişeyler, ve paylaş",sosyal fobi
yes,hastalıklarını dramatize etmesinden oluşan ve hiçbir çözüm önerisi sunmayan yazıları,sosyal fobi
yes,"saatlerdir uğraşıyorum,en iyisi bu başlığa yazmakmış",sosyal fobi
no,http://www.sosyal-fobi.com/,sosyal fobi
yes,"kaçabildiğiniz kadar kaçın korkunuzdan. insanlarla iletişim kursan ne olacak zaten amk, herkes manyak.",sosyal fobi
no,fobik miyim acaba diye telaş yapanlar için:http://www.alopsikolog.net/tst_yet_sosfob.asp,sosyal fobi
yes,kaygılanmanızdır,sosyal fobi
yes,sosyal fobik insanların çoğu tanımadığı bir kişiyle telefon görüşmesi yapacaksa henüz telefonu eline aldığı anda taşikardi yaşamaya başlar. kızarmaya ve elleri titremeye başlar. bazen diyeceklerini bile unutur.,sosyal fobi
yes,"sosyal fobikseniz kimsenin sizi anlamasını beklemeyin, bir türlü kendilerini dışarıya karşı gösteremedikleri için içlerindeki potansiyeli kendilerinden başka insanlara anlatamadıkları yüzünden toplum içinde kendilerine; silik, kendine güvensiz, beceriksiz, yer yer aptal muamelesi yapılır. sosyal fobi taşıyan insanlar kendilerini dışarıya karşı ifade edemedikleri için ve hep yalnız oldukları için kimse onların başarılı olmalarını bekemez. okulda, iş hayatında hep size en kötü işleri verirler ve aptal muamelesi yaparlar, sizi iplemezler bile içinizden bağırmak gelir böyle yapan insanlara karşı bir tepki koymak gelir ama yapamazsınız. sosyal fobi hastası iseniz böyle normal bir hayatınızın olması için allaha dua edersiniz ve size cevap gelmez zaman geçtikçe bunun bir kader olduğunu düşünürsünüz ve içinizde olan inançlar da zaman içinde kaybolup gider, farklı bir insan olursunuz umursamayan şaşırmayan, kötümser, kendine inanmayan ve en kötüsü de demin dediğim gibi inançsız biri olursunuz...",sosyal fobi
yes,"çok haklı olduğun bir konuda karşındaki otorite saydığın insana karşı sesini çıkaramamak, ve de haksızlıklara karşı çok duyarlı bir insansan sonrasında ağzını açıp bir şey diyemediğin için kendi kendini yemek gibi mükemmel çelişkiler yaşatan rahatsızlık.",sosyal fobi
yes,kendine acıma halidir. herşeyin en güzelini yapabileceğini bildiği halde yapamadığı için,sosyal fobi
yes,kisinin aptal oldugunun anlasilmasi korkusu,sosyal fobi
yes,"dilin tutulup konuşamadığın, senin için huzursuzluk kaynaği olan herkesin ve herşeyin ağzını burnunu kırma isteğini yetiştiren hastalık.",sosyal fobi
yes,"sosyal fobiğin arkadaşı mı olurmuş dememek lazım, zorlayınca oluyor ama onlar kadar samimi olamayıp araya mesafe koyarak onların hayatını dinlemekle sürüyor bu arkadaşlıklar daha çok.",sosyal fobi
yes,"alakasız bi durum karşına çıkar ve moralin bozulur...bu hastalığı yenmeye çalışırken o sana gizliden gizliye oyunlar oynamaya devam eder...aileniz ve sosyal fobili olduğunu bildiğiniz arkadaşların dışında rahat edemediğinizden, bazı akrabalarla karşılaşınca fazla konuşamamaya hatta hiç konuşamamaya neden olan bu hastalık",sosyal fobi
yes,"sosyal fobiniz varsa çok düşünceli görünüyorsunuzdur... herkes sürekli konuşur, fakat siz sürekli ben niye konuşamıyorum diye düşünürsünüz.",sosyal fobi
yes,"sosyal fobi / panik belirtilerinizi arttırabilir. korktuğunuz her ne ise, üzerine gitmek iyi gelebilir. sonuçta hiçbir şey ,  korkunun kendisi kadar korkunç olamaz.",sosyal fobi
yes,hayatımın herhangi bi döneminde buna sahip olduğumu kabul etmememin tek nedeni buna sahip olmamdır,sosyal fobi
yes,"dönem dönem depresyona girersiniz. yapayalnız olduğunuz için kendi kendinize çırpınarak depresyondan çıkarsınız. tedavi olmak istersiniz, doktora gitmeye cesaret edemezsiniz. sokakta kafa yerde yürürsünüz, kimseye bakamazsınız, zaman zaman önünüzü doğru dürüst göremediğinizden dolayı düşebilirsiniz, düşünce kendinizi çok daha kötü hissedersiniz.",sosyal fobi
yes,"korkup, uyur numarası yapmaktan o anda gelen bir özgüvenle vazgeçip, ""hayır teşekkür ederim, ben istemiyorum"" dendiği anda yaşanan sessiz, kimsenin anlayamayacağı sevinç",sosyal fobi
yes,"kendi içinde sürekli bir panik halindedir. kendisini yanlış anlatmaktan ve bu sebeple insanlar tarafından yanlış anlaşılmaktan o kadar çok korkar ki, durmadan kendisini nasıl daha iyi ifade edebileceğini düşünür. kendini anlatmaya çalıştıkça daha çok saçmaladığını fark eder. kendinden nefret ediyor olması da kuvvetle muhtemeldir. herkesin kolayca yapabildiği şeyler - mesela marketten bir şey almak - kendisine dünyanın en zor işi gibi gözükmektedir. ve bu kadar aciz oluşunu bir türlü sindiremez. zaten olan her kötü şeyden kendini sorumlu tutmaya da oldukça meyillidir. haliyle çok kolay kendinden nefret edebilir. kendinden nefret ettikçe korkusu büyür. o, bunu çok sonra fark eder.",sosyal fobi
yes,alt ettiğinizi sanarsınız çok mutlu olursunuz ama bir süre sonra öyle olmadığını anlarsınız,sosyal fobi
yes,"The text describes the stories, feelings, and behaviors of a patient with social phobia, a mental disorder characterized by excessive and persistent fear of social or performance situations in which the person is exposed to possible scrutiny by others.",sosyal fobi
yes,"sosyal fobi belirtileri; •  diğerlerinin kendisini yargıladığına inanma. •  ""aptal"" görünmekten korkma. •  diğerlerinin içinde ""sıkıcı"" ya da ""yabancı"" olmaktan korkma. •  yanlış bir şey yapıldığında diğerlerinin sevgisinin azalacağını düşünme. •  insan içine çıkmaktan kaçınma. ...",sosyal fobi
yes,"kesinlikle destek alınarak tedavi olunması gereken hastalıktır. aman diyim, kendi başınıza çözmeye çalışmayın. kötü şeyler olabilir, sonunda keşke yapmasaydım diyebilirsiniz. ... keşke eski halime dönebilsem. keşke herkeste biraz olsa, herkes biraz kontrol edebilse kendisini... yıllar sonra gelen edit: ben tedavi almamıştım. şu anki sorunlu yapımın en büyük sorumlusu da budur. girişte tedavi önermemin sebebi de.",sosyal fobi
yes,gıューyordum duyuyordum biliyordum susuyordum istemedim neden hayır diyemedim kikızıyordum kaçıyordum köşelerde yaşıyordum...içimde patlamaya hazır bir bomba var...benim kendimle ufak bir sorunum var...biriktirdiğim ne varsa şimdi patlar,sosyal fobi
no,(bkz: sosyal pısı),sosyal fobi
yes,kişinin kendisini istim üstünde hissetmesi durumu,sosyal fobi
yes,"lise yıllarında başlayan lustral, atarax, prozac ve benzeri ilaçlarla tedavi edilmeye çalışılan, psikoterapi sırasında bozuk plak gibi sürekli kendini telkin et cümlesini tekrarlayan psikologla kavga etmeye kadar uzanan bir ruh halidir. askerde, acemi birliğinde durumu anlamayan sözde uzman tarafından ilaçların verilmemesiyle tavan yapar ve 28 günün geçmek bilmediği bir ızdıraba dönüşür.",sosyal fobi
yes,"psikolog üniversite medikosunda görevli, 3-5 aylık görüşme sonunda okulun bize verdiği sure 2 hafta sonra doluyor diyerek, tahmin edilen şeyin ima edildiği anlaşılınca olmazsa olmaz denilen süper hastalık.",sosyal fobi
yes,"çekingenlik de zaten buradan kaynaklanıyor. insan kendine değer vermeyince ne kendine bakıyor ne yaşamı seviyor ne de yaşabiliyor. asosyal bir yaşam sürüyor. sorun kendini sevmemek, altını çizmek lazım. kendisini sevmeyen bir insan diğer insanlardan kendisini beğenmesini bekleyebilir mi?",sosyal fobi
yes,"çocuğunuz bu dehliz'den kurtarmanız gereklidir..yoksa öbür türlü, klasik türk anne baba mantığı ile 20-25 yaşına kadar, işemesinden s.çmasına kadar, hayatının her alanında, yaptığı her işte, her söyleminde, her eyleminde onun dibinde bitiverirseniz işte o çocukta gelişecek olan psikolojik sıkıntının adı 'sosyal fobi'dir",sosyal fobi
yes,"kendi üzerimde deneyimlediğim hastalık. artık ne depresyona giriyorum ne de fobik durumlar yaşıyorum. kurslara gidiyorum, sınıfta arkadaşlarımla ve hocayla istediğim gibi konuşabiliyorum, saçmalayacağım endişesi yok artık. ilaçlara karşı olan bir insandım ama etkili olduklarını gördüm.",sosyal fobi
no,sosyal fobi tiplerinden birinin japonyadaki muadili için: taijin kyofusho,sosyal fobi
yes,"bir sosyofobik olarak şunu söylemeliyim ki sosyal fobi aslında bir hastalık değil, bir hastalığın semptomudur. hastalığın kendisi bizzat benim, sahip olduğum kötü genler.",sosyal fobi
yes,"bu illetten muzdarip olan insan hiçbir zaman istediği hayatı yaşayamaz. her zaman birşeyler eksik kalır. çoğu zaman bir süre sonra kişi bu durumu kanıksar, umursamazlaşır. boş hayatını robot gibi sürdürür gider.",sosyal fobi
yes,"sıkıntıdan mustaripler, yakınları ya da sadece ilgilenenler için birtakım ön bilgiler ve basit çözümlere yer verilmiştir. kendisi de daha önceleri bu durumdan ciddi ölçülerde sıkıntı çekmiş ve nihayet onu yenmiş bir kişi olarak okurlarda daha çok güven uyandırmaktadır.",sosyal fobi
yes,"sosyal fobi,çocuk olsan bağıra basılmazsın sosyal fobi! haya karartıcı cinsten. bu götoş bünyeyi ele geçirir,konuşamazsın,hocalar tarafından (...) konuşanlar için örnek öğrenci olup 'bi şu çocuk gibi olamadınız!' diye kullanılırsınız.",sosyal fobi
yes,"sometimes you prefer not to speak rather than speaking, you become silent, and this silence turns into frustration. you think 'what should I say, how can I join the conversation' but you cannot express yourself even if you know many jokes, and you wonder if others understand you.",sosyal fobi
yes,"kendi kendine rahat rahat takılırken bir süre sonra etraftan mal, sorunlu, ezik vs. sesleri yükselmeye başlıyor. kafasında kurduğu, sürekli kendini yiyip bitirdiği ''acaba arkamdan ne derler, şöyle yapsam ne düşünürler?'' soruları birer birer yanlış cevaplarını buluyor.",sosyal fobi
yes,"kişiyi topluluk önünde konuşmaktan alıkoyan korku türüdür. topluluk önüne çıktıkları zaman fizyolojik olarak reaksiyonlar göstermeye başlarlar; terleme, kızarma konuşurken takılma gibi.",sosyal fobi
yes,bir tuzluk duruyor ve onu istemek için kendi içinde bir savaş yaşıyor. sonucu çoğu sosyal fobisi olan insan tuzsuz yemeyi seçer.,sosyal fobi
no,"bir sf'li bütün toplumu kendi içinde taşır, bu haliyle herkesten daha sosyaldir.",sosyal fobi
no,http://www.psikoyorum.tv/…edavi-edilir-mi-1491.html,sosyal fobi
yes,küçükken eve gelen misafire hoşgeldiniz dememek için kendisini odaya kapatıp yabani damgası yemiştir,sosyal fobi
yes,"rezil olacağını düşünerek soru soramama, arkadaşlık kuramama, flört etmekten, telefonla konuşmaktan kaçınma biçiminde ortaya çıkan psikolojik hastalık",sosyal fobi
no,(bkz: yasama dönüş dernegi),sosyal fobi
yes,"sosyal fobik insanlar, malum, sosyalleşmekte sıkıntı çekerler. en ufak şeyleri bile başaramazlar. garsona sipariş vermek ölümdür, hele yanlış gelen siparişi değiştirmek çoğu zaman imkansız. topluluk önünde konuşma yapacağı zaman, tüm o kafasındaki müthiş cümlelere rağmen ne dediği belli olmayan oldukça kötü, eksik konuşmalar yaparlar. konuşmalarının kötü olduğunu farkederler, daha da kötüleşirler. ve konuştuktan hemen sonra başlamak üzere, uzunca süre yaşadıkları durumu irdeler, ""şurda şunu söyleyebilirdim ama aklıma gelmedi. bunlar hep sonradan gelir aklıma, nedense. eigentlich şöyle yapsam harika bir davranış olurdu"" diye düşünürler.",sosyal fobi
yes,"sosyal fobi sahibi iseniz, ...LANET HASTALIK.",sosyal fobi
yes,"kişi hemen hemen bulunduğu her ortamda çok sıkılgan ve tedirgin hareket etmeye başlar. insanlarla konuşmak, onlara soru sormak gibi günlük hayatın ufak tefek ayrıntıları bile çok zor birer adımmış gibi görünür.",sosyal fobi
yes,açık uçlu sorular ve bunlara verdikleri kısa cevaplar sonrası oluşan sessizlik bu insanların anksiyetelerini daha da arttırmaktadır. ... çünkü kendisi de farkındadır bu rahatsızlık verici durumun. fakat kurtulamadığı bir kısır döngü içerisindedir. ... bir sosyal fobi sahibine yöneltilebilecek en acımasız sorulardan biridir ''neden konuşmuyorsun'' sorusu.,sosyal fobi
yes,bin düşünüp bir söylemeyi düstur edinme hastalığı,sosyal fobi
yes,"normalde camis gibi yemek yerken,kalabalik masada catal bicak bile oynatamamak.",sosyal fobi
yes,"yazmak, tüm silmeler, yeniden düşünmeler, cümleleri cümlenin ortasında yeniden kurmalar falan demek benim için zaten, sonra da bir şekilde *gözümden kaçmış* 'hataları' düzeltme silsilesi. sonra... ya yeterince yazamazsam? ya söylemeyi istediklerimi söyleyemezsem? ya çok yazarsam ve insanların kafaları sikilirse? söylemek istediklerimi gerçekten söylemek istiyor muyum? ne söylemeyi istiyorum? entry'yi yazışımdaki asıl motivasyon ne? ben o motivasyona gerçekten sahip miyim, kendimi mi kandırıyorum? ya poz kestiğim düşünülürse? poz kesmediğimi insanlara kanıtlamak için ne yapabilirim? ya mesaj atarlarsa? mal gibi görünmeden nasıl cevap yazacağım? entry'mi beğenirlerse? entry'mi neden beğenebilirler? ya beni överlerse o övgülere ne tepki vereceğim? o övgüleri aslında haketmiyorsam ne olacak? ya bir soruları olursa nasıl cevap vermem beklenecek? ya cevabım yoksa? ya cevap verirsem ama o cevabı beğenmezlerse?",sosyal fobi
yes,sosyal fobiden muzdarip birisi,sosyal fobi
yes," bugün ölsem kimsenin kaybedeceği bir şey olmaz, dünya en azından psikolojisi sorunlu birinden kurtulmuş olur diye düşünürsün. yaşın 30 a dayanmıştır ve ne karşı cinsle adam gibi bir ilişki yürütebilmişsindir, çoğu platoniktir, ne de dostum diyebileceğin bir insana sahipsindir. yalnız ölme korkusu yavaş yavaş sarmaya başlamıştır benliğini. dışarı çıkmak istemezsin, çünkü yalnızlığın suratına bir tokat gibi çarpar kalabalıklar arasında. hayal kurmak bile artık kafi gelmemektedir. yerinde bir başkası olsaydı bugüne kadar intihar eder ,toprağa karışıp giderdi, ama onu yapabilecek cesaretin bile yoktur, bu illet onu da alıp götürmüştür senden.",sosyal fobi
yes,sosyal fobi (sosyal anksiyete)...yoğun utanma duygusunun altında güçlü bir saklanma hissi vardır.,sosyal fobi
yes,utanma duygusuna yüksek fakat hala fizyolojik sayılacak ölçülerde sahip bir bekar erkek bireyin bulunduğu ortamda hissettiği zamparalık yapma zorunluluğu duygusunun altında ezilip harekete geçmeye çalışması-becerememesi sonrasında kendinde kusur aramaya başlaması ve bir psikiyatra uğraması,sosyal fobi
yes,"dört yıldır sahip olduğumu düşündüğüm şey. belki ilk fark ettiğimde psikoloğa gitseydim şimdi bu kadar içe dönük, depersonalize olmuş, hiçbir şey yapamayan, dışarıda tek başına olunca bir kitabevine girerken bile korku duyup, bütün insanlar onun varlığının gereksizliğini hatırlatmak için orada duruyormuş gibi hissettiği için hemen çıkan, kendini asla gösteremeyen, çoğu zaman mutsuz, kendini ifade edemeyen, her şeyden suçluluk duyan, asla gerçek ve içten ilişkiler kuramayan ve her şeyi dışarıdan izliyormuş gibi hissettiği için delirmekten korkmaya başlayan biri olmazdım.",sosyal fobi
no,(bkz: çıkışımcılık),sosyal fobi
yes,"yıllar boyu ne olduğunu bilmeden muzdarip olduğum bozukluk, neden sonra uzun süren telkin yoluyla tedavi sonucu kendimi bu fobiden kurtarabildim, ... herkes bana bakıyor, herkes benden nefret ediyor, toplulukla geçinemiyorum, kalabalıkta darlanıyorum",sosyal fobi
no,(bkz: ayıp olur),sosyal fobi
yes,"sosyal fobiyi yenenlerin ağzından: 'aslında sosyal fobi diye bir şey yok, onu biz var ettik!'",sosyal fobi
yes,"hastalığın kendisiyse bir canavardır.en önemli semptom kuruntular ya da negatif düşüncelerdir.yani hastanın kendine yaşadığı kötü bir olayı büyüterek,sürekli hatırlatmasıdır.ve bu hastanın elinde de değildir.negatif düşünceler ortaya çıktıktan en geç bir hafta sonra en neşeli insanı bile bir ölüye çevirebilir.",sosyal fobi
no,(bkz: el alem ne der sonra),sosyal fobi
no,icd-10 kodu f40.1'dir.,sosyal fobi
yes,insanların sizi ya çekingen hanım hanımcık olarak yada soğuk kendini beğenmiş kibirli biri olarak görüdükleri hastalıktır. çoğu kimse sizi anlamaz. ve sizde üstüne gidemedikçe bu lanet şey devam eder. tedavisi özellikle üstüne gitmektir,sosyal fobi
yes,hata yapma korkusu,sosyal fobi
yes,"ancak eğer sosyal fobiniz varsa hiç bir bok yapamadığınız ve git gide lavabonun deliğine doğru kaydığınız gibi, o farkında olduğunuz potansiyel size bir yandan tarifsiz bir acı vermeye devam eder. ölümden az beter.",sosyal fobi
yes,"terleme, tırnak yeme, baygınlık hissi, tansiyon düşmesi gibi olumsuz fiziksel tepkilere neden olan",sosyal fobi
yes,"yani bunları çok düşünmemek gerek, tamamen silmek çokeasy değil, ama biriyle karşılaştığında selam verin, ilk aklınıza gelen şeyi söyleyin, bir şeyi yapma düşüncesi sizi rahatsız ediyor mu, o şeyi yapın. ya da içinizden artık patlama noktasına gelen birşeyler çıkmak istiyorsa bırakın onu çıksın, onu yaptıktan sonra uzun zamandır tuttuğunuz enerjinizi bıraktıktan sonra çok rahatlayacak ve çok mutlu hissedeceksiniz.",sosyal fobi
yes,hastalık,sosyal fobi
yes,ben sosyal fobiden muzdarip olduğumu düşünüyordum ki dün doktorum sosyal fobimin olmadığını söyledi,sosyal fobi
no,http://adinisonrabuluruz.blogspot.com/…ikkolog.html,sosyal fobi
yes,düşün düşün boktur işin hastalığı. düşünmekten yaşayamamak.,sosyal fobi
yes,"toplumdaki insanların konuşmalarını ve davranışlarını beğenmeme hastalığı... eigentlich arkadaşlık, karşındaki ne konuşursa konuşsun onun seviyesine inebilmekmiş... mekanizma çalışmaya başladı o sırada. çalışan mekanizmayla iyice yalnızlaştım... aklına gelenleri söyle, tutma kendini. işte benim kasıntım da ezikılığım da buradan geliyor... ben aklıma geleni söylesem kaliteme uymayacak o şey. kalitesiz duracak, bana yakışmayacak... sürekli düşünerek konuşmaya çalıştım, öyle bir laf edecem ki bana yakışacak o laf. bu çok yordu beni hala da yoruyor.",sosyal fobi
yes,"onaylayıp onların tercihlerinin hayatınızı yönlendirdiği onca yıldan sonra 26 yaşında kendi kimliğini, kendi tercihlerini ve daha fazlasını arayıp bulamamaktır",sosyal fobi
yes,çevredeki insanlar tarafından fazlasıyla umursandığını zanneden ego manyağı insanların durumu.,sosyal fobi
yes,"hep bir şeyler eksik kalır, kafanda tasarladığın şeylerin yanından bile geçemezsin yaşadıklarında. mutsuzluk baki kalır.",sosyal fobi
yes,"toplumdan kendinizi soyutlama aşamas-ı sonra iyice yalnız hisseder insan. o zaman nazınızın geçtiği insanlara daha bir sıkı sarılır. çünkü o insanın iletişim kurabildiği onlardır sadece. o noktada sevgiliniz sizin her şeyiniz oluverir. vazgeçemezsiniz. kaybetmeyi göze alamazsınız, kafanızdan binlerce şey geçer, düşünürsünüz, senaryo üretirsiniz, iyice boka sarar işler.",sosyal fobi
no,çözüm için küçük adımlar:http://panikhikaye.blogspot.com/…insanlar-sizi.html,sosyal fobi
yes,"kendi gözünden bakabilememek, başkasının gözünden kendine bakmaktır. dikkatleri kendilerine yönelmiş durumdadır, diğer insanların kendileriyle ilgili ne düşündüğüyle fazla meşguldürler.",sosyal fobi
yes,"en iyi yaptığınız işi bile birileri size bakarken yapamamanıza sebep olan hastalıktır. giyim alışverişi, atomun parçalanmasından daha zordur. şık giyinmek bile size zorluk verir. ola ki böyle bir şey yaptığınızda ortama gitmeden önce defalarca senaryolar yazarsınız. ne kadar şıksın yorumlarına verilecek 10 farklı cevabınız vardır artık.",sosyal fobi
yes,"orta okuldan beri bu illet yakamda. Utahma olarak çıktı karşıma. Sonra idrak ettim ki salt olarak utanma denilemeyen duyguların ve davranışların sahibiyim. ...utangaçlık olduğu düşünülerek başlayan süreç, çekingenlik, çok az fikir beyan etme, ortamın en uyumlusu olma, kendisini ideal davranışlar sergilemek zorunda hissetme, olumsuz eleştirememe, çok iyi üstesinden gelebileceği işleri asla tam verim alarak yapamama, kalabalık ortamda bir an için de olsa tüm gözlerin üzerinde olduğunu hissetmenin bir kabus oluşu gibi çeşitli maddelerle dallanır budaklanır.",sosyal fobi
yes,epey uzun bir süre kendisinden muzdarip olarak yaşadığım hastalık. ... şimdi gönül rahatlığıyla her türlü giderim var diyebiliyorum.,sosyal fobi
yes,"sürekli kendini eleştirmeye iten, önünde koca bir hayat akarken belirsiz bir yılgınlıkla, çekingenlikle dünyaya mal mal bakmaktır ve yerinde saymaktır.",sosyal fobi
yes,kurulamayan diyaloglara daha doğrusu,sosyal fobi
yes,hep aynı yapmacıklık bunu niye yapıyorum ki veya iyi olup olmadığımı merak etmediği halde bu yapmacık soruyu bana neden hep soruyor?,sosyal fobi
yes,"sosyal fobiğin -- ya da en azından bu entry'nin yazarının temsil ettiği örneğin -- hesapladığı şey, başka kimselerin pek de hesaplanabilir bir miktar olarak görmediği bir dizi sosyal değerdir. ... Sosyal etkileşimler sırasında daha az sıkıntılı insanların kendilerini etkileşime kaptırmalarını sağlayabilen, neyin söylenip neyin söylenmeyeceğine, ne gibi jest ve mimiklerin neye hizmet edebileceğine yönelik sezgisel bilgileri, muhabbet açmanın zamanı geldiğinde -- tam olarak muhabbetin nasıl ve nereye ilerleyeceğini bilmeden de olsa -- bunun için yapılacak şeyleri ya da takınılacak tavırları otomatik, doğal bir şekilde sergilemesini sağlayan mekanizmalar, sosyal fobiden muzdarip insanlarda eksiktir ya da kusurludur.",sosyal fobi
yes,tanımadığın insanlarla yüz yüze konuşamama durumu...sosyalfobik insan için tam bir kahırbeladır.,sosyal fobi
yes,sosyofobik bünye. bazen böyle düşünüp nefes almalı. kimse kimsenin umrunda değil lan.kimse sana bakmıyor. rahat ol.,sosyal fobi
no,http://c1206.hizliresim.com/y/j/8210c.jpg,sosyal fobi
yes,içinden çıkılması zor ve lanet bir hastalık...eve misafir geldiğinde merhaba diyip odanın kapısını kilitlemektir sosyobigüneşlikleri hiç açmamaktır...başarısızlıktan ölesiye korkmaktır...ve daha bir sürü normal insanların asla anlayamayacağı abuk subuk takıntıya sahip olmak,sosyal fobi
yes,"insanın yapmak istediği ne kadar çok şey varsa hepsinin üzerine kalın bir çizgi çeker. bir an evvel bu hastalığı yenme çabasına girmek lazım. beraberinde antisosyalliği de, manik depresyonu de getirir bu fobi.",sosyal fobi
yes,"geç kalma lüksün yoktur. sınıfa diğerlerinden sonra girersen bütün yüzler ayçiçeği misali, bir şey varmış gibi sana dönecektir. cevabını bildiğin bir soru sorulduğunda kilitlenmektir. bir cesaret konuşmaya karar verdiğinde kalbin deli gibi atmaya, kulakların kızarmaya başlar. konuşursan da sesin titreyecektir, çatlayacaktır. bu yüzden çoğu zaman vazgeçersin.",sosyal fobi
yes,avoidant personality disorder and depression comorbidity is quite common.,sosyal fobi
yes,"zamanla, telkinle ve ilaçların yardımıyla %100 geçen hastalık... umudunuzu yitirmeyin.",sosyal fobi
yes,"boşa geçen 5 yıllık üniversite yaşamı olarak geri dönüşü olan psikolojik hastalık. hayatı zindana çevirmeden tedavi olmakta fayda var. çünkü hakkımda ne düşünecekler, kesin tersleyecekler diye diye iletişim kuramaz hale gelmişim.",sosyal fobi
yes,pek işlevsel fobidir,sosyal fobi
yes,psikolojik bir kanserdir,sosyal fobi
yes,kafanın arka tarafta bir karıncalanma baslıyor. lan sonra bakıyorsun olm yamuk yuruyorum capraz aahah.,sosyal fobi
yes,otorite sahibi insanlarla konuşamama. herkesi bi bok sanma.dışarı çıkmadan önce plan yapma. planda en ufak bir değişiklik olduğunda o günün berbat geçmesi gibi semptomları bulunmaktadır.,sosyal fobi
no,göksel sosyal fobiklere marş yapmış: http://www.youtube.com/watch?v=fypgutdilkw,sosyal fobi
yes,bir sosyal bobi değil.ah sözlükler ne hale soktunix beni?bu klişe bana ait değildimi,sosyal fobi
yes,psikolojik bir hastalık. tedavisi var ve çok kolay diyorlar.,sosyal fobi
no,http://www.youtube.com/watch?v=oqzxqlwjy1y,sosyal fobi
yes,"''ya diğer insanların düşüncelerinin ne önemi var?'''' bu dünyadaki en önemli insan sensin.'' ''ay dışarı çık gez biraz, evde otur otur nereye kadar.''",sosyal fobi
yes,"sosyal fobisi olan insana biraz anlayışlı olmanız lazım. onu zora sokacak şeyler yapmamanız lazım. planını iptal ediyorsa, o an konuşamıyorsa, iletişimi kurmakta zorlanıyorsa, yap dediğin bir şeyi yapmak istemiyorsa zorlamayın.",sosyal fobi
yes,"korkular, kaygılar engel olarak önünüze çıkar. gitgide tanınmayan, anlaşılamayan birisi olarak yalnızlaşırsınız, bu da kısır döngüden çıkamamanıza neden olur. yemek yerken ellerinizin titreyeceği korkusuyla başlar, sosyal bir ortamda çay ikram ederlerse ne yapacağını, ve her türlü sosyal ortamdan kaçınmaya kadar alanı genişler.",sosyal fobi
yes,"2 ay bir odanın içinde kalıncada kayış kopuyor, dışarı bir çıktım aman alla-hım herkes bana bakıyormuş gibi olmaya başladı, ilk başta kızların bakışlarını fark ettim lan ne yakışıklıyım falan derken koca koca abilerimizde bakmaya başlayınca sitrese girdim haliyle, ,işte (bkz: terleme)ler, (bkz: ateş basmalar), titremeler sıyırdım sıyırıcam",sosyal fobi
yes,"tedirginlik, korku, endişe ve vücudun fiziksel olarak bütün bunlara tepkide bulunması",sosyal fobi
yes,bu hastalık bulunan her sosyal ortamda birinin gelip pantolonunuzu indirip kaçması gibi birşeydir.,sosyal fobi
yes,yenilebilir olmasına rağmen korktuğunuz için üstüne gidemiyor ve kendi hayatınızı mahvediyorsunuz. biraz cesaret.,sosyal fobi
yes,toplum içinde olumsuz bir şey söylenince kızarıyom sanki insanlar benden şüphelenecek gibi,sosyal fobi
yes,bir ya da birden fazla toplumsal durumdan belirgin ve sürekli korku duyma,sosyal fobi
