Result,Text,Title
yes,sosyal fobikler herzaman olumsuz düşüncelere sabitlenirler ve bu durum onların kaygılarını daha da arttırır.,sosyal fobi
yes,"bozukluk, kişinin bir türlü içinden çıkamadığı, iletişimde bozukluk, çekingenlik, utanma, çaresizlik duyguları",sosyal fobi
yes,"sosyal fobi, hayat da sıkıcıdır, bu fobi sana hayatın sıkıcı yanını gosterir",sosyal fobi
no,(bkz: cayi kasigi bardaga degdirmeden karistirmak),sosyal fobi
yes,çocukluk döneminde yaşanan seçici dilsizlik durumunun uzantısı olarak yetişkinlikte görülebilir.,sosyal fobi
yes,en kötü sekillisinin paranoid bozuklukla birlikte seyreden oldugunu sandıgım rahatsizlik... hepsi senin yüzünden. * son raddesinin artik kendini yiyip bitirmek oldugunu sanıyorum. bence altinda yatan tek şey; utanç,sosyal fobi
yes,alternatif sosyal fobi tedavi yontemleri,sosyal fobi
yes,"ulan sen beni siklemezsen ben seni hic siklemem, dusunsene sen lan simdi yanlıs bisey dicem lan simdi yanlıs anlıcak alınacak diye dusun her an hata yapmaktan korkacak kadar ezik bi insan ol",sosyal fobi
no,(bkz: ellerin terlemesi),sosyal fobi
yes,ben sosyal fobiğim diyerek kabul edilmezse çok rahatlıkla üstesinden gelinebilecek bir rahatsızlıktır bu,sosyal fobi
yes,kendini bosluga sokup uyusturmaktır. butun gun bilgisayar onunde kimseyle konusmadan kimseye bişey yazmadan oyun oynamadan okumadan etmeden oturmana sebep olur bu uyusturma silahı.,sosyal fobi
yes,sosyofobiklerin hastalıklarını tanımlamasından veya hastalığını dramatize etmesinden oluşan,sosyal fobi
yes,"saatlerdir uğraşıyorum,en iyisi bu başlığa yazmakmış",sosyal fobi
no,http://www.sosyal-fobi.com/,sosyal fobi
yes,"kaçabildiğiniz kadar kaçın korkunuzdan. insanlarla iletişim kursan ne olacak zaten amk, herkes manyak.",sosyal fobi
no,fobik miyim acaba diye telaş yapanlar için:http://www.alopsikolog.net/tst_yet_sosfob.asp,sosyal fobi
yes,"kaygılanmanızdır. ya dilim sürçerse, ya bir yerini unutursam, ya yanlış anlatırsam sonra benim salak olduğumu düşünürler",sosyal fobi
yes,sosyal fobik insanların çoğu tanımadığı bir kişiyle telefon görüşmesi yapacaksa henüz telefonu eline aldığı anda taşikardi yaşamaya başlar. gören de evlenme teklifi falan ettiğini sanır. kızarmaya ve elleri titremeye başlar. o kadar prova yapmasına rağmen bazen diyeceklerini bile unutur.,sosyal fobi
yes,"sosyal fobikseniz kimsenin sizi anlamasını beklemeyin, ...kötümser, kendine inanmayan ve en kötüsü de demin dediğim gibi inançsız biri olursunuz...bu hastalık bir kader midir yoksa tedavi olunabilen bir olgu mudur",sosyal fobi
yes,"çok haklı olduğun bir konuda karşündeki otorite saydığın insana karşı sesini çıkaramamak, ve de haksızlıklara karşı çok duyarlı bir insansansequently ağzını açıp bir şey diyemediğin için kendi kendini yemek gibi mükemmel çelişkiler yaşatan rahatsızlık.",sosyal fobi
yes,kendine acıma halidir. herşeyin en güzelini yapabileceğini bildiği halde yapamadığı için,sosyal fobi
yes,kisinin aptal oldugunun anlasilmasi korkusu,sosyal fobi
yes,"dilin tutulup konuşamadığın, tevkini gösteremediğinden, senin için huzursuzluk kaynağı olan herkesin ve herşeyin ağzını burnunu kırma isteğini yetiştiren hastalık",sosyal fobi
yes,"sosyal fobiğin arkadaşı mı olurmuş dememek lazım, zorlayınca oluyor ama onlar kadar samimi olamayıp araya mesafe koyarak onların hayatını dinlemekle sürüyor",sosyal fobi
yes,"hastalığı yenmeye çalışırken o sana gizliden gizliye oyunlar oynamaya devam eder ve ""dur bakalım, ben hala burdayım, öyle kolay kolay gitmeye niyetim yok"" diyerek güzel geçmekte olan gününüzü biraz bozabilir. aileniz ve sosyal fobili olduğunu bildiğiniz arkadaşların dışında rahat edemediğinizden, bazı akrabalarla karşılaşınca fazla konuşamamaya hatta hiç konuşamamaya neden olan bu hastalık",sosyal fobi
yes,sosyal fobiniz varsa çok düşünceli görünüyorsunuzdur... zaten insanları diğer canlılardan ayıran düşünebilmek değil midir? her insanın düşünmesi gerekmez mi? düşünmek ya da düşünceli görünmek yadırganacak bir durum mudur?,sosyal fobi
yes,"sosyal fobi / panik belirtilerinizi arttırabilir. korktuğunuz her ne ise, üzerine gitmek iyi gelebilir.",sosyal fobi
yes,hayatımın herhangi bi döneminde buna sahip olduğumu kabul etmememin tek nedeni buna sahip olmamdır.,sosyal fobi
yes,"aşırı gerilim baş ağrısı (migren) ve muhtelif eklem ağrıları şeklinde sonuçlar verebilir. ... depresyona girersiniz. yapayalnız olduğunuz için kendi kendinize çırpınarak depresyondan çıkarsınız. tedavi olmak istersiniz, doktora gitmeye cesaret edemezsiniz. ... sokakta kafa yerde yürürsünüz, kimseye bakamazsınız, zaman zaman önünüzü doğru dürüst göremediğinizden dolayı düşebilirsiniz, düşünce kendinizi çok daha kötü hissedersiniz. ... téléphonela konuşmak kabustur, karşıdaki insanın tepkisini göremeyince ne diyeceğinizi bilemezsiniz.",sosyal fobi
yes,"korkup, uyur numarası yapmaktan o anda gelen bir özgüvenle vazgeçip, ""hayır teşekkür ederim, ben istemiyorum"" dendiği anda yaşanan sessiz, kimsenin anlayamayacağı sevinç",sosyal fobi
yes,kendi içinde sürekli bir panik halindedir... kendinden nefret ettikçe korkusu büyür... korkularının üstüne gidebilecek kadar güçlü olan bir kendine. ama bu kendi'ni bir türlü bulamaz. kendine inanamaz..,sosyal fobi
yes,"fazla önemsendiğinde artık eskisi kadar can yakmayandır. bazen alt ettiğinizi sanarsınız çok mutlu olursunuz ama bir süre sonra öyle olmadığını anlarsınız ama az da olsa yol almak mümkündür, umudu kaybetmemek gerekir.",sosyal fobi
yes,"The text describes the symptoms, feelings, and behaviors of a patient with social phobia, a type of mental disorder. It provides an in-depth explanation of the condition, including its definition, characteristics, signs, and symptoms, as well as its effects on daily life and relationships. The text also discusses the treatment options for social phobia, including medication and psychotherapy.",sosyal fobi
yes,"sosyal fobi belirtileri; •  diğerlerinin kendisini yargıladığına inanma. •  ""aptal"" görünmekten korkma. •  diğerlerinin içinde ""sıkıcı"" ya da ""yabancı"" olmaktan korkma. •  yanlış bir şey yapıldığında diğerlerinin sevgisinin azalacağını düşünme. •  insan içine çıkmaktan kaçınma. •  sosyal durumlarda bir türlü geçmek bilmeyen korku hisleri duymak. •  diğer kişilerin önünde kendini küçük düşürecek şeyler yapabileceğini düşünmek. •  insan içine çıkıldığında kalp atışlarının hızlanması. •  ağrılı göğüs ağrısı. •  ayak ve el parmaklarında sızlama ve uyuşukluk. •  karın ağrısı. •  huzursuz ve diken üstünde hissetme. •  kasların gerilmesi. •  terleme. •  nefes alış verişlerinin değişmesi. •  baş dönmesi. •  yüz kızarması.•  verilen korku tepkisinin çok fazla olduğunun bilincinde olma. •  diğerlerinin hakkında kötü düşündüğüne inanma.",sosyal fobi
yes,"kestiyorum,ütün utanıp kafam önde yürüyordum. şimdi bakan kızsa göz kırpıyorum, öpücük atıyorum. erkekse ""ne bakıyon lan!"" diye kafa göz dalıyorum. ...utanıp kendimi kontrol etmeye çalıştığımda, yani durgunlaştığımda insanlar merak ediyor. ""hasta mısın olum, neyin var kardeş?"" diye soruyorlar. tersliyorum hepsini....bazen düşünüyorum da sevgili sözlük bu sosyal fobi galiba iyi birşeymiş.",sosyal fobi
yes,içimde patlamaya hazır bir bomba var...biriktirdiğim ne varsa şimdi patlar,sosyal fobi
no,(bkz: sosyal pısı),sosyal fobi
yes,kişinin kendisini istim üstünde hissetmesi durumu.,sosyal fobi
yes,"lise yıllarında başlayan lustral, atarax, prozac ve benzeri ilaçlarla tedavi edilmeye çalışılan, psikoterapi sırasında bozuk plak gibi sürekli kendini telkin et cümlesini tekrarlayan psikologla kavga etmeye kadar uzanan bir ruh halidir. askerde, acemi birliğinde durumu anlamayan sözde uzman tarafından ilaçların verilmemesiyle tavan yapar ve 28 günün geçmek bilmediği bir ızdıraba dönüşür. 1 ay sonunda dağıtıldığım birlikte sorunumla hemen ilgilenen psikolog sayesinde tedaviye tekrar başlanır ve işini iyi bilen askeri psikiyatri uzmanı sayesinde mucizevi ilaçlar olan xetanor ve mirtaron ile tanışılır.",sosyal fobi
yes,kendisinin 3-5 aylık görüşme sonunda okulun bize verilen sure 2 hafta sonra doluyor diyerek (...) tahmin edilen şeyin ima edildiği anlaşılınca olmazsa olmaz denilen süper hastalık.,sosyal fobi
yes,"çekingenlik de zaten buradan kaynaklanıyor. bu aptalca konuşmalara katılmak zorunda değil ancak kendini katılmak zorunda hissettiği için bu hastalık mevcut. işte burada kendini sevmemek ortaya çıkıyor. insan kendine değer vermeyince ne kendine bakıyor ne yaşamı seviyor ne de yaşabiliyor. asosyal bir yaşam sürüyor. sorun kendini sevmemek, altını çizmek lazım.",sosyal fobi
yes,"çocuğunuz bu dehliz'den kurtarmanız gereklidir..yoksa öbür türlü, klasik türk anne baba mantığı ile 20-25 yaşına kadar, işemesinden s.çmasına kadar, hayatının her alanında, yaptığı her işte, her söyleminde, her eyleminde onun dibinde bitiverirseniz işte o çocukta gelişecek olan psikolojik sıkıntının adı ""sosyal fobi""dir..",sosyal fobi
yes,"tamamen geçecek mi dur bakalım diye kendi üzerimde deneyimlediğim hastalık. artık ne depresyona giriyorum ne de fobik durumlar yaşıyorum. kurslara gidiyorum, sınıfta arkadaşlarımla ve hocayla istediğim gibi konuşabiliyorum, saçmalayacağım endişesi yok artık. artık konuşacağım şeyleri içimde biriktirmiyor ""niye şöyle demedim"" diye düşünmüyorum. tam olmasa da kendime güveniyorum, sevgilimle konuşamazken ""niye susuyorum ki ben"" diye düşünmüyorum. o anın tadını çıkarıyorum. hayatı daha fazla yaşamak, daha çok mutlu olmak istiyorum.",sosyal fobi
no,sosyal fobi tiplerinden birinin japonyadaki muadili için: taijin kyofusho,sosyal fobi
yes,"bir sosyofobik olarak, sosyal fobi aslında bir hastalık değil, bir hastalığın semptomudur. hastalığın kendisi bizzat benim, sahip olduğum kötü genler.",sosyal fobi
yes,"her zaman birşeyler eksik kalır. çoğu zaman bir süre sonra kişi bu durumu kanıksar, umursamazlaşır. boş hayatını robot gibi sürdürür gider.",sosyal fobi
no,"uzman psikolog yıldız burkovik'in konu ile ilgili ""görünen ve görünmeyen yüzleri ile sosyal fobi"" adında bir kitabı mevcuttur. bu sıkıntıdan mustaripler, yakınları ya da sadece ilgilenenler için birtakım ön bilgiler ve basit çözümlere yer verilmiştir. kendisi de daha önceleri bu durumdan ciddi ölçülerde sıkıntı çekmiş ve nihayet onu yenmiş bir kişi olarak okurlarda daha çok güven uyandırmaktadır. tavsiye edilir. ancak bu sıkıntının tam olarak neden kaynaklandığını merak edenler için yetersiz bir kaynak olacaktır. çünkü kitap, nedenler üzerinde durmaktan ziyade daha çok çözüm odaklı bir yaklaşıma sahiptir.",sosyal fobi
yes,"sosyal fobi,çocuk olsan bağıra basılmazsın sosyal fobi!...sinirlendim... seni sevmiyorum lan sosyal fobi",sosyal fobi
yes,"yı bazen konuşamamak yerine konuşmamayı tercih edersin... suskunluk can sıkıntısına dönüşür...someone says something funny, you start laughing, then think ""ulan çok mu güldüm acaba, hmm devam edeyim gülmeye""... afterwards, ""anladılar mı acaba?"" sorusu kalır geriye.",sosyal fobi
yes,"sosyal fobiklerin korktukları başlarına geliyor yani sonunda. şundan eminim ki, sosyal fobisi olan insanlar, sosyal fobisi olmayan insanlardan daha düşünceli, daha nazik insanlardır.",sosyal fobi
yes,"kişiyi topluluk önünde konuşmaktan alıkoyan korku türüdür. tốpluluk önüne çıktıkları zaman fizyolojik olarak reaksiyonlar göstermeye başlarlar; terleme, kızarma konuşurken takılma gibi.",sosyal fobi
yes,masanın tam ortasında bir tuzluk duruyor ve onu istemek için kendi içinde bir savaş yaşıyor. çoğu sosyal fobisi olan insan tuzsuz yemeyi seçer.,sosyal fobi
no,"bir sf'li bütün toplumu kendi içinde taşır, bu haliyle herkesten daha sosyaldir.",sosyal fobi
no,http://www.psikoyorum.tv/…edavi-edilir-mi-1491.html,sosyal fobi
yes,küçükken eve gelen misafire hoşgeldiniz dememek için kendisini odaya kapatıp yabani damgası yemiştir.,sosyal fobi
yes,"rezil olacağını düşünerek soru soramama, arkadaşlık kuramama, flört etmekten, telefonla konuşmaktan kaçınma",sosyal fobi
no,(bkz: yasama dönüş dernegi),sosyal fobi
yes,"aşağılık kompleksiyle kendini beğenmişliği bir arada taşıyan insanlar yaratabilen rahatsızlık... konuşmalarının kötü olduğunu farkederler, daha da kötüleşirler... aşk hayatları ise çoğu zaman ya hiç yaşanmamış sevgilerden ibarettir, ya da hasbelkader kendisini seven biriyle birliktedir ve sürekli 'onu sıkıyorum, başkasıyla olsa çok daha mutlu olurdu...' diye düşünürler... hayat gözlerinizin önünde akıp gidiyordur, ama siz beceriksizin tekisiniz ve ne düzgün bir ilişkiniz olacak, ne düzgün bir sosyal yaşantınız olacak, ne farkedilecek ne de istediklerinizin en azından onda birini yapabileceksiniz... bu, insana aşağılık kompleksi veren, sosyal fobinin hüzünlü yanıdır...",sosyal fobi
yes,"sosyal fobi sahibi iseniz, ... bu lanet hastalık.",sosyal fobi
yes," kişinin sosyal çevre içinde hata yapma, küçük düşme korkusundan kaynaklanır. ... sosyal fobi insanlarda çok yıpratıcı bir sürece neden olur. öyle ki, kişi hemen hemen bulunduğu her ortamda çok sıkılgan ve tedirgin hareket etmeye başlar. insanlarla konuşmak, onlara soru sormak gibi günlük hayatın ufak tefek ayrıntıları bile çok zor birer adımmış gibi görünür.",sosyal fobi
yes,"bir sosyal fobi sahibine yöneltilebilecek en acımasız sorulardan biridir ''neden konuşmuyorsun'' sorusu. çünkü kendisi de farkındadır bu rahatsızlık verici durumun. fakat kurtulamadığı bir kısır döngü içerisindedir. ... anksiyetesi artar, artar, artar...",sosyal fobi
yes,bin düşünüp bir söylemeyi düstur edinme hastalığı,sosyal fobi
yes,"normalde camis gibi yemek yerken,kalabalik masada catal bicak bile oynatamamak.",sosyal fobi
yes,"Çoğunuz zaten o dediğime, ""hayır, düşünmüyorum"" demeyecek misiniz? ...biraz tırnaklandığında, kazındığında, kanamaya başlayan, acıtan, ama acıttıkça korkutucu derecede rahatlatan bir yara var. ...sosyal fobinin en karanlık yönü, en dibe vurduğunuz anlarda insan olduğunuzu hatırlayıp, hemen ardından gelen ve ihtiyacınız olduğunu zannettirmesine rağmen aslında sizi daha da muhafazakarlaştıran, tembelleştiren bir rahatlama hissinde gizli.",sosyal fobi
yes,sosyal fobiden muzdarip birisi,sosyal fobi
yes,"geriye dönüp geçen yılların muhasebesini yaptığında gülümseyerek hatırlayacağın tek bir hatıran bile olmadığını farkettiğinde anlarsın bu hastalıktan muzdarip olduğunu. bugün ölsem kimsenin kaybedeceği bir şey olmaz, dünya en azından psikolojisi sorunlu birinden kurtulmuş olur diye düşünürsün.",sosyal fobi
yes,yoğun utanma duygusunun altında güçlü bir saklanma hissi vardır.,sosyal fobi
yes,utanma duygusuna yüksek fakat hala fizyolojik sayılacak ölçülerde sahip bir bekar erkek bireyin bulunduğu ortamda hissettiği zamparalık yapma zorunluluğu duygusunun altında ezilip harekete geçmeye çalışması-becerememesi sonrasında kendinde kusur aramaya başlaması ve bir psikiyatra uğraması,sosyal fobi
yes,"dört yıldır sahip olduğumu düşünüyorum. belki ilk fark ettiğimde psikoloğa gitseydim şimdi bu kadar içe dönük, depresyon, korku, Mutluluk duyamayan, kendini asla gösteremeyen, çoğu zaman mutsuz, kendini ifade edemeyen, her şeyden suçluluk duyan, asla gerçek ve içten ilişkiler kuramayan",sosyal fobi
no,(bkz: çıkışımcılık),sosyal fobi
yes,"yıllar boyu muzdarip olduğum bozukluk, neden sonra uzun süren telkin yoluyla tedavi sonucu kendimi bu fobiden kurtarabildim, herkes bana bakıyor diye ev dışında zor anlar yaşadım, tekrar üzerime korku çöküyor kendimi sakinleştirerek atlatmayı her seferinde başarıyorum.",sosyal fobi
no,(bkz: ayıp olur),sosyal fobi
yes,"sosyal fobiyi yenenlerin ağzından: 'aslında sosyal fobi diye bir şey yok, onu biz var ettik!'",sosyal fobi
yes,"hastalığın kendisiyse bir canavardır.en önemli semptom kuruntular ya da negatif düşüncelerdir.yani hastanın kendine yaşadığı kötü bir olayı büyüterek,sürekli hatırlatmasıdır.ve bu hastanın elinde de değildir.negatif düşünceler ortaya çıktıktan en geç bir hafta sonra en neşeli insanı bile bir ölüye çevirebilir.",sosyal fobi
no,(bkz: el alem ne der sonra),sosyal fobi
yes,icd-10 kodu f40.1'dir,sosyal fobi
yes,insanların sizi ya çekingen hanım hanımcık olarak yada soğuk kendini beğenmiş kibirli biri olarak görüdükleri hastalıktır...ve sizde üstüne gidemedikçe bu lanet şey devam eder...tedavisi özellikle üstüne gitmektir ama gelde sen bunu kendine anlat çoğu kez sosyal gözönünde olunması gereken aktiviteler ölümdür sosyal fobili için...kötüdür çok..,sosyal fobi
yes,hata yapma korkusu,sosyal fobi
yes,"eğer sosyal fobiniz varsa hiç bir bok yapamadığınız ve git gide lavabonun deliğine doğru kaydığınız gibi, o farkında olduğunuz potansiyel size bir yandan tarifsiz bir acı vermeye devam eder. ölümden az beter.",sosyal fobi
yes,"terleme, tırnak yeme, baygınlık hissi, tansiyon düşmesi gibi olumsuz fiziksel tepkilere neden olan",sosyal fobi
yes,"yani bunları çok düşünmemek gerek, tamamen silmek çok kolay değil, ama biriyle karşılaştığınızda selam verin, ilk aklınıza gelen şeyi söyleyin, bir şeyi yapma düşüncesi sizi rahatsız ediyor mu, o şeyi yapın. ya da içinizden artık patlama noktasına gelen birşeyler çıkmak istiyorsa bırakın onu çıksın, onu yaptıktan sonra uzun zamandır tuttuğunuz enerjinizi bıraktıktan sonra çok rahatlayacak ve çok mutlu hissedeceksiniz.",sosyal fobi
yes,"sizi sadece yalnızken rahat bırakan, her geldiğinde sizden bir şeyler götüren hastalık",sosyal fobi
yes,sosyal fobiden muzdarip olduğumu düşünüyordum ki dün doktorum sosyal fobimin olmadığını söyledi.,sosyal fobi
no,http://adinisonrabuluruz.blogspot.com/…ikkolog.html,sosyal fobi
yes,düşün hissetmekten yaşayamamak,sosyal fobi
yes," toplumdaki insanların konuşmalarını ve davranışlarını beğenmeme hastalığı... hep uzaktan. aslında arkadaşlık, karşündeki ne konuşursa konuşsun onun seviyesine inebilmekmiş... mekanizma çalışmaya başladı o sırada. çalışan mekanizmayla iyice yalnızlaştım... aslında onların arasında olmak istedim hep. olamayınca bu içimde bir ukte kaldı... aklına gelenleri söyle, tutma kendini. işte benim kasıntım da ezikliğim de buradan geliyor... ben aklıma geleni söylesem kaliteme uymayacak o şey. kalitesiz duracak, bana yakışmayacak. o yüzden sürekli düşünerek konuşmaya çalıştım, öyle bir laf edecem ki bana yakışacak o laf. bu çok yordu beni hala da yoruyor.",sosyal fobi
yes,"onaylayıp onların tercihlerinin hayatınızı yönlendirdiği onca yıldan sonra 26 yaşında kendi kimliğini, kendi tercihlerini ve daha fazlasını arayıp bulamamaktır",sosyal fobi
yes,"hatta bunlar o kadar mükemmel, süper ve fevkelade insanlardır ki hata yapma lüksleri yoktur, olamazzz. o sebeple üstün özelliklerini, meziyetlerini hata yapma payı içerebileceği için göstermekten kaçınırlar, kaçarlar.",sosyal fobi
yes,"hep bir şeyler eksik kalır, kafanda tasarladığın şeylerin yanından bile geçemezsin yaşadıklarında. mutsuzluk baki kalır.",sosyal fobi
yes,"iyice yalnız hisseder insan... kafanızdan binlerce şey geçer, düşünürsünüz, senaryo üretirsiniz, iyice boka sarar işler... vazgeçemezsiniz. kaybetmeyi göze alamazsınız",sosyal fobi
no,çözüm için küçük adımlar:http://panikhikaye.blogspot.com/…insanlar-sizi.html,sosyal fobi
yes,"kendi gözünden bakabilememek, başkasının gözünden kendine bakmaktır. dikkatleri kendilerine yönelmiş durumdadır, diğer insanların kendileriyle ilgili ne düşündüğüyle fazla meşguldürler.",sosyal fobi
yes,"orta okuldan beri bu illet yakamda. Sonra idrak ettim ki salt olarak utanma denilemeyen duyguların ve davranışların sahibiyim. utangaçlık olduğu düşünülerek başlayan süreç, çekingenlik, çok az fikir beyan etme, ortamın en uyumlusu olma, kendisini ideal davranışlar sergilemek zorunda hissetme, olumsuz eleştirememe, çok iyi üstesinden gelebileceği işleri asla tam verim alarak yapamama, kalabalık ortamda bir an için de olsa tüm gözlerin üzerinde olduğunu hissetmenin bir kabus oluşu gibi çeşitli maddelerle dallanır budaklanır.",sosyal fobi
yes,epey uzun bir süre kendisinden muzdarip olarak yaşadığım hastalık... artık gönül rahatlığıyla her türlü giderim var diyebiliyorum.,sosyal fobi
yes,"sürekli kendini eleştirmeye iten, önünde koca bir hayat akarken belirsiz bir yılgınlıkla, çekingenlikle dünyaya mal mal bakmaktır ve yerinde saymaktır.",sosyal fobi
yes,kurulamayan diyaloglara daha doğrusu hastalık,sosyal fobi
yes,içinden ''hep Aynı yapmacıklık bunu niye yapıyorum ki veya iyi olup olmadığımı merak etmediği halde bu yapmacık soruyu bana neden hep soruyor?'' diye kendinle bir iç münakaşaya(tartışma) girer.,sosyal fobi
yes,"sosyal fobiğin -- ya da en azından bu entry'nin yazarının temsil ettiği örneğin -- hesapladığı şey, başka kimselerin pek de hesaplanabilir bir miktar olarak görmediği bir dizi sosyal değerdir. ... Böyle ağdalı kelimelerin işlevi ne olabilir? ... sosyal etkileşimler sırasında daha az sıkıntılı insanların kendilerini etkileşime kaptırmalarını sağlayabilen, neyin söylenip neyin söylenmeyeceğine, ne gibi jest ve mimiklerin neye hizmet edebileceğine yönelik sezgisel bilgileri, muhabbet açmanın zamanı geldiğinde -- tam olarak muhabbetin nasıl ve nereye ilerleyeceğini bilmeden de olsa -- bunun için yapılacak şeyleri ya da takınılacak tavırları otomatik, doğal bir şekilde sergilemesini sağlayan mekanizmalar, sosyal fobiden muzdarip insanlarda eksiktir ya da kusurludur.",sosyal fobi
yes,tanımadığın insanlarla yüz yüze konuşamama durumu...sokakta biri bir şey sorarsa duymamış gibi yapmak için sürekli kulaklıkla gezmeme sebep olan şey...bir de ilk defa gidilen şehirde kaybolunca yol tarifi alamamak sosyalfobik insan için tam bir kahırbeladır.,sosyal fobi
yes,sosyofobik bünye. bazen böyle düşünüp nefes almalı. kimse kimsenin umrunda değil lan.kimse sana bakmıyor. rahat ol.,sosyal fobi
no,http://c1206.hizliresim.com/y/j/8210c.jpg,sosyal fobi
yes,"içinden çıkılması zor ve lanet bir hastalık. ... eve depolarsınız bakkala gitmek zulümdür. ... sizin harcınız değildir. ... başarısızlıktan ölesiye korkmaktır ... aba abuk subuk takıntıya sahip olmak, buna rağmen çok ama çok da mutlu yaşamaktır, aslında mutlu olmayı bile hak etmediğinizi düşüne düşüne",sosyal fobi
yes,"çözümü ilaçlar ve psikologlar değildir. insanın yapmak istediği ne kadar çok şey varsa hepsinin üzerine kalın bir çizgi çeker. bir an evvel bu hastalığı yenme çabasına girmek lazım. beraberinde antisosyalliği de, manik depresyonu de getirir bu fobi.",sosyal fobi
yes,"bir cesaret konuşmaya karar verdiğinde kalbin deli gibi atmaya, kulakların kızarmaya başlar. konuşursan da sesin titreyecektir, çatlayacaktır. bu yüzden çoğu zaman vazgeçersin. tahta fobisinden bahsetmiyorum bile. entry'yi önce not defterine yazmaktır *. yanlış bir şey yazmayayım, önce diğerlerini okuyayım, belki aynısı yazılmıştır, gelir gelmez hata yapmayayım.",sosyal fobi
yes,avoidant kisilik bozuklugu ve depresyon komorbiditesi oldukca yaygindir,sosyal fobi
yes,"geçmez bu hastalık, lanet olsun vs. vs. diyen kişilere asla kulak asmayın. çoğunlukla deneyip (belki yeterince denemeyip) başaramamış kişilerin depresyonun verdiği karamsarlıkla söylediği sözlerdir bunlar. tedavi süreci bazen seneleri bulabilir. kimi insanda 1 senede sonuç verir, kiminde 4 senede. ama illa ki verir. ve kişisel gözlemim odur ki 5 seneyi geçmez iyileşmeniz. tek ihtiyacınız sabır ve zaman. zaman bu hastalığın tedavisinde çok önemlidir. çünkü antidepresanın yarattığı etkiyle yavaş yavaş güzelleşmeye başlar deneyimleriniz.",sosyal fobi
yes,boşa geçen 5 yıllık üniversite hayatım olarak geri dönüşü olan psikolojik hastalık. इसलiye iletişim kuramaz hale gelmişim.,sosyal fobi
yes,pek işlevsel fobidir,sosyal fobi
yes,psikolojik bir kanserdir,sosyal fobi
yes,kafanın arka tarafta bir karıncalanma baslıyor. lan sonra bakıyorsun olm yamuk yuruyorum capraz aahah.,sosyal fobi
yes,otorite sahibi insanlarla konuşamama. herkesi bi bok sanma. dışarı çıkmadan önce plan yapma. planda en ufak bir değişiklik olduğunda o günün berbat geçmesi gibi semptomları bulunmaktadır.,sosyal fobi
no,göksel sosyal fobiklere marş yapmış: http://www.youtube.com/watch?v=fypgutdilkw,sosyal fobi
yes,bir sosyal bobi değil.ah sözlükler ne hale soktunuz beni?bu klişe bana ait değildimi maszn?,sosyal fobi
yes,psikolojik bir hastalık. tedavisi var ve çok kolay diyorlar.,sosyal fobi
no,http://www.youtube.com/watch?v=oqzxqlwjy1y,sosyal fobi
yes,'bu dünyadaki en önemli insan sensin.' gibi cümleler kurarak yok edecek bi şey değil maalesef. bu tıpkı depresyondaki insana ''kendini üzme şekerim bak hayat ne kadar güzel kuşlar böcekler'' demeye benziyo.,sosyal fobi
yes,"bünyemde barındırdığım, seviyesini bilmediğim rahatsızlığım. sosyal fobisi olan insana biraz anlayışlı olmanız lazım. onu zora sokacak şeyler yapmamanız lazım. planını iptal ediyorsa, o an konuşamıyorsa, iletişimi kurmakta zorlanıyorsa, yap dediğin bir şeyi yapmak istemiyorsa zorlamayın.",sosyal fobi
yes,"korkular, kaygılar engel olarak önünüze çıkar. gitgide tanınmayan, anlaşılamayan birisi olarak yalnızlaşırsınız, bu da kısır döngüden çıkamamanıza neden olur. sosyal bir ortamda çay ikram ederlerse ne yapacağım, ve her türlü sosyal ortamdan kaçınmaya kadar alanı genişler.",sosyal fobi
yes,"2 ay bir odanın içinde kalıncada kayış kopuyor haliyle, dışarı bir çıktım aman alla-hım herkes bana bakıyormuş gibi olmaya başladı, ... , (bkz: terleme)ler, (bkz: ateş basmalar), titremeler sıyırdım sıyırıcam kortum eve kendimi zor attım, ... , sosyal fobi teşhisi koydum",sosyal fobi
yes,"tedirginlik, korku, endişe ve vücudun fiziksel olarak bütün bunlara tepkide bulunması.",sosyal fobi
yes,bu hastalık bulunan her sosyal ortamda birinin gelip pantolonunuzu indirip kaçması gibi birşeydir,sosyal fobi
yes,korktuğunuz için üstüne gidemiyor ve kendi hayatınızı mahvediyorsunuz. tek gereken şey biraz cesaret. ama ben biraz antidepresan kullanmış olabilirim,sosyal fobi
yes,kızarıyom sanki insanlar benden şüphelenecek gibi,sosyal fobi
yes,"sosyal anksiyete bozukluğu, başkalarının gözünün üzerinde olabileceği, bir ya da birden fazla toplumsal durumdan belirgin ve sürekli korku duyma.",sosyal fobi
yes,asosyal kişilik bozukluğu,sosyal fobi
yes,"fobidir... günlerce çalışıp didindiğim, kafa patlattığım konular hakkında tek bir cümle sarf ederken bile binbir eziyet çeker mi insan ya. toplulukta konuşmak çok büyük bir eziyettir.",sosyal fobi
yes,"toplum içinde olumsuz örnek verlince kızaran,(psikiyatrise gittim),hayattan nefret ediyorum,kalalığın içine çıkmak istemiyorum",sosyal fobi
yes,"sosyal ortamlarda geri çekilme, dikkat odağı olmaktan sakınma ve sakınamadıklarında tevazu maskesinin ardına saklanma gibi davranışlar gösterebilirler",sosyal fobi
yes,"bu hastalık 25 yaşında tekrar hortladığında hayatınızın en güzel zamanları zehir olur. bırakın yeni birileriyle tanışmayı,en yakın arkadaş çevrenizle vakit geçirmek bile tedirginlik yaratır.",sosyal fobi
