Result,Text,Title
yes,depresyon sık depreşen bir şey. ilk yaşadığındaki kadar ağır olmasa da. önce karar vermek lazım. karar verene kadar bırakmak lazım iyice yerleşsin bünyeye canını çıkarmaya ramak kala mücadeleye gireceksin zaten. mücadeleye girdiğin nokta ışığı gördüğün yer olacak muhtetmelen ama o ağırlık kalkmayacak üstünden hemen.,depresyon
yes,"boktan olma ... tatmin olmama, beğenmeme, kabullenmeme hali... bu haldekilere gerçekler çok zor gelir...",depresyon
yes,"hasta hayata küser zevk aldığı şeylerden zevk almamaya başlar. ıstırabı çok artarsa bütün gün boyunca inler, gece uykusuzluk çeker, ayrıca iştah kaybından dolayı zayıflama, cinsel isteksizlik ortaya çıkar.",depresyon
yes,adami her seyin iyi gittigi bir zaman bile yakasindan tutabilen ruh hali... depresyondan anca bole cikabilirim galiba pis bu yol ama denemeyi deger.,depresyon
yes,hayat sorgulanmaya başlanır,depresyon
no,koşuşturmacanın getirdiğidir.,depresyon
yes,"yillarin hayali araba park edilirken caart diye cizilince verilen tepkinin kuru, sade, oz bir 'amaan' olmasi da depresyon halinden olsa gerek... etrafimda her daim depresif gezen insanlari cok daha iyi anlamama sebebiyet verdi sonucta.",depresyon
yes,"umutsuzluğun pençesinde kıvrandığını tahmin edemezsiniz. belli bir yaşı geçtikten sonra büyük bir mücadelenin ortasına itilen insanların sağlıklı olmaları beklenebilir mi?insanların diledikleri gibi bir hayat sürememeleri ne kadar acı. işte umutsuzluk da burada başlıyor ya. tabi adaletsizlik de... her şeyi içinize atmak zorundasınız. bir haksızlığa uğruyorsunuz, siz hakkınızı savunmak isteseniz de ya bu konuya çözüm getirecek insanlar üşeniyor ya da gerçekten çözüm üretemiyorlar.",depresyon
yes,"depresyonda kişi ölümü ister, arzular. ölümün istendiği tek hastalık ta denebilir.",depresyon
yes,deprasyondan muzdariptir. bunlarin icinde devlet baskanlarindan hollywood aktorlerine/aktrislerine kadar bir suru insan bulunmaktadir.,depresyon
yes,herkesin gördüğü renkleri başka bir skaladan görmektir. bazense renksizliktir.,depresyon
yes,"girersin farkında olmazsın. çıkarsın sonradan ""oha depresyondaymışım ben"" dersin. mutsuz olmak kolay gelir, bunalmak hoşuna gider; gülümserken canın acır, ama ağlarken, gözyaşlarına öylece gülersin.",depresyon
yes,"kendine eziyet etme dürtüsüyle dolup taşıran, çığlık atarak sürekli ağlama, anlık değişimelerle ya kendini ya da başkalarını parçalama isteği uyandıran, nefes almanın bile zor geldiği kadar yaşam enerjisini yitirmiş bünyenin bunu yapacak gücü de olmadığından ziyadesiyle çıkmaza sokan",depresyon
yes,depresyondayım ben deyip çekip gitmek bile mümkün olmuyor,depresyon
yes,"geçmişe yönelik düşüncelerle ya da gelecek kaygısı depresyonu tetikler; bununla birlikte gelen iç huzursuzluk,artan bıkkınlık,hayattan zevk alamama gibi nahoş etkileri vardır.",depresyon
no,kendinle yüzleşmektir.edit:imlâ,depresyon
no,hayallerle yüzleşmektir.,depresyon
no,yüzükoyun düşmektir.,depresyon
yes,"depresyondan muzdarip kişiler hakkında, herkes kendi uçurumuna düşer, düşmek benzese de, acı, çekene ait.",depresyon
yes,"kendini, üzerinde rakam yerine harf olan bi kağıtla tombalaya katılmış gibi hissetmeye benzer.",depresyon
yes,çıkmazın ta kendisidir. evet çıkmaz en doğru kelime oldu. anafor belki de. nereye savrulacağını bilmeden engellenemez bir şekilde dönüp durma süreci.,depresyon
no,her bayanın 21 günde bir süresi değişken şekillerde başına gelen sendromdur.uzak durunuz.,depresyon
yes,"hiçbirşeyden tat alamadığınız zamanlardır. sürekli birşeyin eksik olduğunu hissedersiniz. asla anlayamazsınız. insanlarla konuşacak birşey bulamazsınız. yalnızlaşırsınız. bu dönemde genelde sevgiliniz yoktur. yahut olsa da yok gibidir. insanlarla iletişiminiz zayıfladığından, çevrenizdeki insanlar azalmaya başlar. hayatınıza yeni insanlar alamazsınız. paylaşacak şey bulmakta zorlanırsınız. okuyamazsınız. yazamazsınız. süper bir haftasonu geçirirsiniz örneğin. ardından eve gelirsiniz. boş duvarlara bakarsınız aval aval. hemen kendini hatırlatır dostunuz*. o an depresyon'un genel psikolojiniz olduğuna, anlık eğlencelerle mola verdiğinize inanmaya başlarsınız.",depresyon
yes,"kafa aşırı yüklemeden alarm vermeye başlar, disk kapasitesi aşılmak üzere, son boşluk kırıntıları da dolduruluyor, insanoğlunun kaldıracağından fazla yükleme yapılmış",depresyon
yes,insanın kendisini hem sevmesi hem nefret etmesi sonucu patlayan bir çelişkiden,depresyon
yes,bazen derine kacar bazen su yuzune cikar ama bunyemde hep mevcuttur,depresyon
yes,insan depresyonda kaldikca boyle oldugu icin de kendinden nefret eder daha da depresif olur.,depresyon
yes,bipolarların depresyonu nedensizdir. mutlu olmak için neden yokken neden durup dururken mutlu olmaya çalışsın ki. ne zaman ki sıkılır bu halinden o zaman mutlu olur işte; maniye girer ve mutlu olmak için neden araması gerekmez.,depresyon
no,(bkz: #20361549),depresyon
yes,"sonsuz dek sakat kalacağım gibi geliyor. हत hayat hep yavaş çekim. yemekte ne yiyeceğime bile karar veremiyorum. canım sürekli acıyor, ama umurumda değil. próprio kanıma bakıp kafamı çeviriyorum. yorganımı seviyorum. bana ondan başka anlayış gösteren yok.",depresyon
yes,depresyondayken final resistance dinlerseniz salya sümük aglamaya baslarsiniz,depresyon
no,tek şarkıyla uyanabilen yanardağ.,depresyon
yes,hissetmek gibi bişey bu,depresyon
yes,"kafanı kaldırıp yüzeyi görmeye çalışırsın. sonra debelenmekten yorulursun.uzun, çok uzun süreni beynin duygulardan sorumlu kısmını cerrahi bir operasyonla aldırmayı bir seçenekmişçesine düşündürür bazen.",depresyon
yes,gri bulutlarla birlikte gelerek hayatı karartır,depresyon
yes,"kişinin sosyal çevresiyle ilişkilerinde her şey normalmiş gibi davranıp esasında mutsuzluktan ve yalnızlıktan dolayı sürekli canının acımasıdır. ... kendini bir türlü olayların ortasına atamamaktır. ... kimsenin kendini anlayabileceğini düşünememesidir. ... yalnızlaştıkça mutsuzlaşan, saçma sapan uyuyup beslenen bünyenin kendini bu döngüden aylarca, bazen yıllarca çıkaramamasıdır. ... kişi kendisini zamanında depresyona sokan konularla tam anlamıyla yüzleşememişse, sorunlarını çözememişse depresyondan çıksa bile yıllar sonra, hiç beklenmedik bir anda, benzer sorunlarla karşılaştığında tekrar yerin dibine vurma ihtimali çok yüksektir.",depresyon
yes,gizli depresyon.... %95 ihtimalle sahip olduğum buhran çeşidi...,depresyon
no,ani kahkaha ve gözyaşı hali.,depresyon
yes,bir gün uyanırsın... Sonra gözyaşları gelir... sebep bulmaya çalışırsın... güzelce giyinir evden dışarı atarsın kendini... sonrasında içindeki ağırlığın ve saçma boşluğun gitmediğini farkedersin... gerçekten çok hafif bir depresyon geçiriyorsun... hayatından 2 saat gitmiştir boşu boşuna... o odadan çıkarken hissettiklerin depresyonun gelişidir.,depresyon
yes,"canı sıkılan insanın ""aayhh deprasyondayım"" diyerek",depresyon
no,(bkz: 337. dönem askere gidecek sözlük yazarları),depresyon
yes,insanın kendini bişey sanması sonucu ortaya çıkan ruhsal bozukluk,depresyon
yes,"insanların boktan şeylere kahkaha atması bile seni sinir eder. gülmek bu kadar basit birsey mi diye düşünürsün, bi mana veremezsin.. çevrendeki insanların mutlugu dahi bir yerde sana batmaya başlar.. ne kadar basit şeylere mutlu oluyor dersin buna bile sinirlenirsin, gıcık alırsın.",depresyon
yes,"yakın zamanda yaşadığım ve/veya yaşamakta olduğum olaylar göz önüne alınırsa, ben ağır depresyondayım demektir. yaklaşık 7 yıldır kullandığım e-posta adresimi 1 saatte değiştirip her türlü internet sitesinden kaldırdım ve yerine yenisini koydum. telefon numaramı değiştirmeyi çok istiyorum ama yılda bir telefon numaramı değiştiriyormuş gibi olacağım. zaten insanlar bu numarama yeni alıştılar bir de yeni numara olayına girmeyi hiç istemiyorum. sakallarımın 5 günden fazla uzamasına katlanamıyorum artık -ki 2 ayda bir sakal tıraşı olan bir insandım-. elimde olsa saçlarımı her hafta kestirip yeni bir model vereceğim ama saçlarımı farklı taramakla yetiniyorum artık. banyo yapıp yeni don giymek özel bir zevk oldu benim için. 4 yıldır aynı kilodaydım, 1 ayda 6 kilo aldım. çoğu zaman hayatı boş vermiş gibi gözüküyorum ama suskunlaştığımı fark edip aslında sorunlarımı düşünüyor olduğumu anlıyorum ve bunu istesem de kafamdan atamıyorum. karamsarlık, içi geçmişlik zaten mevcut bünyede.",depresyon
yes,muhtemel depresyon tehlikesine karşı dayanmak çok zor bir şey,depresyon
no,"kış saати uygulamasıyla sıklıkla burada, facebook ve günlük yaşamda etrafımızdaki insanlardan başlayarak sonunda kendimizi de içine alarak büyüyüp, baharın gelmesiyle hormon çiçeklerinin açtığı günlerde geçecek bir dönemdir. müsterih olunuz, efendim.",depresyon
yes,ruh hali,depresyon
yes,"beyin kimyasalları karıştı, gittim psikiyatriste, bana ilaç yazdı depresyondasın diyerekten, ...ilacın; intihar.",depresyon
no,bu durumda sigara ve alkol çok aranan ikililerdendir. eğer bitmiş olan bu maddeleri almak için bakkala/ markete gitmek sizi yoruyorsa bilin ki level atlamışsınız.,depresyon
yes,"depresyona girdiğini, depresyondayım",depresyon
yes,"depresyona girebilir, zaten depresenler ozellikle 3 ve 4.cü kati icin dertlenıyorlar",depresyon
yes,katatonik şizofreni,depresyon
yes,kendisini tam anlamıyla boktan bile daha değersiz hissetmesi,depresyon
yes,mutluluğun iyi edemediğini iyileştirecek ilaç yoktur,depresyon
yes,"depresyonda. hiç bir psikoloğun size ""sen depresyonu yaşam biçimi haline getirmişsin."" dedi mi? bana dediler, sandım ki küfür ettiler ama daha çok acıttı...",depresyon
yes,"depresyonda olduğunu söyleyen, ama sadece kendi bencilliklerinin ağırlığı altındaki pek çok insanı göreceksin. onlar daha da enerjini sömürecek. her birine lanet edeceksin.eğer denediğin yöntemler de işe yaramıyor ve ümidin azalıyorsa",depresyon
yes,"içimde delik gibi...ve delik olduğuna göre,bana ait değil demek ki...kendimi ondan ayıramıyorum",depresyon
yes,"renklerin ikiye indiği yerdeyim, uçun keskin tarafında. acıtan tarafında. yolun sonunu asla görmemiş olmanın verdiği bi huzursuzluk var yoksa hayatta kalırım, ne olacak ki. yaşayanlardan bi eksiğim yok, en az sizin kadar zavallıyım.",depresyon
yes,kurtulmalarının mümkün olduğunu anlatmaya çalıştığım hastalık,depresyon
no,herşeyin size yüklendiği kaldıramadığınız anlardır. http://sphotos.ak.fbcdn.net/…_5733373_3193617_n.jpg,depresyon
yes,"yüreğini ezip hissiz bıraktıktan, kendisini hiç sevmiyorum",depresyon
yes,"ruhun bedeninden ayrılmaya karar verse, nereye diyecek halinin olmaması.",depresyon
yes,cansız bir obje olmayı isteme hali,depresyon
yes,"depression is when you realize that you're struggling with pointless things, feeling katatonia, and wondering why you're bothering with stuff that doesn't interest you. It's when you feel like you're stuck in a never-ending cycle of emptiness, trying to find meaning in life, but everything seems pointless.",depresyon
yes,"içine girmeyen kendini bilemez, içinden çıkamayan kendini unutamaz.",depresyon
yes,ruh halidir. gunluk hayattaki dozaji yuksekse cok can yakar,depresyon
yes,"derecesi ""beck depression inventory"" ile olculebilen duygusal durum.",depresyon
yes,"gece uyumak, sabah uyanmak istememek gibi çelişkilere neden olan şiddetli isteksizlik, mutsuzluk ve çökkünlük durumudur. ağlamaya hazır gözler, zorunlu olmadıkça evden hatta yataktan çıkmamak, anlamsızca yemek yemek gibi haller depresyona eşlik eden göstergelerdir.",depresyon
yes,"hatta bütün gün bir şey yemediğin halde, en sevdiğin yemeği önüne getirip koysalar ama yemek istemesen. kolunu kaldırmak bile içinden gelmese.",depresyon
yes,"insanı, bir süre sonra kendini tanıyamaz hale de getirir. hiç güneş açmaz, dünya üzerinde mutlu olunacak bir yer, yanında iyi hissedebilecek bir insan kalmamıştır.",depresyon
yes,kanser olmuşsun da kurtulma ihtimalin yokmuş gibi bir his.,depresyon
no,13.01.2011 tarihinden itibaren aziz yildirimın durumudur.,depresyon
yes,"içine dönmesi, içine döndükçe karışması, karıştıkça çözülememesi. sonsuz sorgulamalar ve bir köşesinden yakalanamayacak hayat.",depresyon
yes,"umutsuzluğa kapılma, verdiğin güzelliklerin g'sini bile görememe opsiyonlarını açık bırak",depresyon
no,insan evriminin bir parçasıdır. zekayla birlikte gelendir.,depresyon
yes,içinde bir boşluk hissetmekle birlikte alevlenir. ayrıca insanın canı hiçbir şey yapmak istemez.,depresyon
yes,depresyonla yaşamayı öğrenmek,depresyon
yes,when darkness descends it's all you see,depresyon
yes,abandon all hope,depresyon
yes,kronik olanı adamın hayatını siker. bir şarkıyı açarsınız böyle akşama kadar 500 kere döner,depresyon
no,(bkz: kendine jigsaw olmak),depresyon
no,bir hava alıp sonra geri girsem olur mu dedim. sağ olsun kapıdaki arkadaşlar kırmadı.,depresyon
yes,"sizi farkına varmadan yavaş yavaş o övündüğünüz sıcakkanlılığınızı ve ikna kabiliyetinizi kaybetmenize yol açmıştır. ... düne kadar kolaylıkla hallettiğiniz her şey artık size zor gelmektedir. ... eski siz lazımdır. ... ciddi bir ego patlaması yaşarsınız ... sonuç… evet, depresyondur…",depresyon
yes,"bezmiş ama bu bezginliği dış dünyaya yansıtmamak, her şeyden memnunmuş gibi gözükmek adına yüzünde eğreti bir gülümsemeyle yürüyorken, bir anda, ne olduğunu bile anlamadan, görmemen için üzeri özenle örtülmüş, sinsice gizlenmiş, ucu bucağı olmayan, varsa da bilinmeyen, soğuk, nemli, karanlık bir çukura düşmek.",depresyon
no,köprüden önce son çıkışı kaçırmaktır.,depresyon
no,kar gibi...(bkz: henüz onlar bunları bilmiyor),depresyon
yes,"içinde ne olduğu, içindeyken bile tam anlaşılmayan toz bulutu gibi bir şey. öyle kütle halinde duruyor sanki, ona giriyoruz, ona düşüyoruz filan. garip bir durum.",depresyon
yes,duygu durum bozukluğu,depresyon
no,insan beyninin yaptığı bağışıklık sistemi tatbikatı.,depresyon
yes,suni ruh hastalığı,depresyon
yes,üzüntüden duygu durumuna geri döndüm,depresyon
yes,"bogazda dugum, midede bulanti hissinin eslik ettigi, hissettirdigi cogu seyin soyut olmasina ragmen inanilmaz derecede rahatsizlik verdigi ruh hali",depresyon
no,yaşanan her mutlu anın diyetidir.,depresyon
yes,"insanın içi bomboş bir kabuk, dışarıdan gelen bütün sesler aynı ve hepsi anlamsız. öyle bir sınırdasınız ki , kendinizi karanlık bir boşluğa bırakmak ya da çabalamak arasında seçim yapmanız gerekiyor ama çabalamak istemiyorsunuz artık.",depresyon
yes,rahat bırakmayan halet-i ruhiye. депресіон denir mi,depresyon
yes,"uçurumun kenarındasın... şiddetli bir fırtına var... savrulmamak için çaba gösteriyorsun, direniyorsun ama ne yapsan olmuyor... sana yardım edecek kimse yok etrafında... yalnızsın... artık direnemiyorsun ve uçurumdan hızla düşmeye başlıyorsun... işte bu süreçte yaşanılan mutsuzluğun, korkunun, yalnızlığın adıdır depresyon...",depresyon
yes,kendi kendini uyutmaya başlayıp rüyalarda buluşuruz ile devam eden ve genelde kendinden nefret etmek ve durup durup ağlamak ile geçer gibi olduğu sanılan ama sürekli hortlayan kısır döngü,depresyon
yes,hayata tahammül edememe hali,depresyon
yes,"ilk vurduğu yer uyku düzenidir. genellikle en önemli belirtilerden biridir. akabinde, kaslarda gerginlik, sürekli bir kas kasıntı sı , kırıklık hissi bütün vücudu kaplayabilir.  majör olanı da vardır.  sanki çeşidi bol olunca iyi bir şeymiş gibi oldu ama çok kötüdür. bu tür insanlara anlayış gösterilmelidiir. başına gelmeyen anlamaz, zevzeklik edilmemesi gerekir.",depresyon
yes,üstelik antidepresan etkisi altındaysanız bu daha da garipleşebiliyor.,depresyon
yes,içinde bulunduğumu sandığım,depresyon
yes,depresyonlu biriyle ahbablık etmektir,depresyon
yes,"kendini bir rüyadaymış, bedeninin dışındaymış veya gerçek değilmiş gibi hissetmek",depresyon
yes,"depresyon, üniversite sonrası yaşanan iş hayatı depresyonu, otuz yaş depresyonu, 40 yaş bunalımı, mutsuz beyaz yakalinin hayattaki anlam arayislari, depresyon ömür boyu",depresyon
yes,"can sıkıntılarıyla başladı, akabinde şiddetlendi. bütün gün ölü gibi dolaştıktan sonra, başımı yastığa koyup uyumaya çalıştığımda aklımı kemiren düşünceler, durduk yerde ağlama krizleri, kendinden nefret etme ve intihar gibi düşüncelerle dolu bir hayatım vardı.",depresyon
yes,+derin derin nefes al+10-9-8-7....+hadi benimle say...-o gitti.,depresyon
yes,"zihindeki her şeyi silip süpürse dedirten; başa gelip,çekilen kayıp dönem",depresyon
yes,ruh hastalığı,depresyon
yes,"Hayatında hiç gerçekten ölmek istememiş insanların, hayatından vazgeçmeyi ciddi bir şekilde göze alabilmiş insanlar hakkında böyle atıp tutması beni bildiğin kötü bi insan yapıyor.",depresyon
yes,önce yemeklerin tadı kalmadı... sonra farkettim ki yemesem de oluyor zaten midem aslında hiçbirşey istemiyor... ağlardım ben ama bu sefer ağlamalar biraz garipti... aklıma sürekli yaptığım hatalar geliyordu... çalışmak istemiyordum... sabahları evden çıkmak istemedim... ağladım her sabah keşke doğmasaydım... anladım ki bende bir gariplik var...,depresyon
yes,kendini yataktan kalkmak için bir türlü ikna edememe hali,depresyon
yes,"eve hapsedilecek, insanı zamanla bir mağara adamına çevirebilir.",depresyon
yes,depresyon hastası kişinin yattığı yerden kalkıp da o düzenli sporu yapacak güce asla sahip olmamasıdır,depresyon
yes,"depresyonun ileriki yıllarda dünyadaki en ciddi sorunların başında geleceğini söylüyor. elde edilen bilimsel verilere göre; genellikle uykusuzlukla başlayan depresyon hali, 2020 yılından itibaren kalp hastalıklarından sonra insanların ikinci ölüm nedeni olacak.",depresyon
yes,"depresyondayım. uyku sürem arttı, spor yapmam lazım yapamıyorum, kolumu kaldıracak gücüm bile yok. yataktan bilgisayara, bilgisayardan yatağa şeklinde bir hal aldı yaşamak",depresyon
yes,"ruh hali, hayattan kopuşum, bana ait olmayan sözcüklerin sebebi, her şeyin anlamını yitirdiği zamanlar, sürgüne açık kapıların eşiğinde bocalamalar, mişli zamanların insanı sarıp sarmaladığı hesaplaşmalar",depresyon
no,"çoğu zaman rahat batmasından da gidilebilen açık bileti olan yolculuk. her canlı mutlaka gidecektir. giderken hırkanızı almayı unutmayın, boşlukta cereyan yapabiliyor",depresyon
yes,"""of cnm yaa depresyondayım. antidepresan kullanıyorum."" abi depresyondayım ya :/resmen statü göstergesi oldu lan. depresyona girdiysen adamsın.",depresyon
yes,"mutsuz oluyosanız ya ergensiniz büyüyünce geçer, ya da depresyondasınız geçince geçer.",depresyon
no,bizim yazlık.,depresyon
yes,kendi kişisel karadeliği,depresyon
yes,"kafayı çok yorduğunuza delalettir. bu yüzden beyin bol bol ""uyu"" emri verir.",depresyon
no,(bkz: datminsizlik),depresyon
yes,depresyonun kötü birşey gibi algılanması onun değiştirici kuvvetine karşı hala kendinizi beğenmeye çalışmanızdan olduğunuz halinizi hala yüceltmeye çalışmanızdandır.,depresyon
yes,çöküntü,depresyon
yes,günde 18 saat uyuyup kendi uyku rekorumu kırmıştım,depresyon
yes,depresyon içinde bulur kişi kendini.,depresyon
yes,"depresyon=depmekten gelir. ... depresyon, gondolun en ucu değildir. ... depresyon=sessizlik demektir.",depresyon
no,"en basit tabiriyle, ""motive*"" olmadan ""motivasyon"" bekleme hatası.",depresyon
yes,"Taking antidepressants, but then dropping them and getting overwhelmed by weak moments, regretting every breath",depresyon
yes,"depresyon süreci uzadıkça genişlemeye devam eden, bir türlü içinden çıkamayıp gerçek yaşama dönemediği, karanlık dehlizlerinde yolunu şaşırtan duygu bozukluğu",depresyon
yes,"depression is a disease that should not be mixed with daily unhappiness. everyone gets unhappy sometimes in daily life. but depression is different. it's a disease. unfortunately, millions of people who cannot distinguish this are living unhappy lives today",depresyon
yes,"içinde bulunduğum günlerde, kendi üzerimde bir deney yapıyorum... tüm depresyon mağdurlarına sentezlenmiş yöntemlerden oluşan naçizane bir reçete sunacağım.",depresyon
yes,depresyona girebilme zaafiyetinizi ve nedenlerini ortadan kaldırmaz. depresyon 3-4 senede bir kendini tekrarlar.,depresyon
yes,"arabesk takılan arkadaşlarına normal halde ""ay bunu mu dinliyorsun?"" diyen fakat daha sonra kişinin içine kaçan şeyin farkına varamadan kendini bu tür müzikler dinlerken bulduğu",depresyon
yes,içteki dışa çıksın da görelim!,depresyon
yes,"depresyon %90 aileden geçiyor. ona da soruyorum anne mutlu musun? diyor ki bana evet ben çok mutluyum. bu durumun adı disfori. yani o kadar uzun zamandır depresyonda olmak ki, artık bunu yaşam tarzı olarak benimsemek.",depresyon
no,sigarayı bile yarım içmek.,depresyon
no,"çaktırmadan gelip, çektirmeden gitmeyendir...",depresyon
yes,"lisede girdim 1 kere bu depresyon denen illete, universitede girdim 2. kere ve de son olarak evliligimin ilk yilinda girdim, sanirim ondan da tam olarak cikmadan goturuyorum iste 3 senedir kendimi.",depresyon
yes,depresyondan sorumlu duygularin bir gece ansizin gelmesi ve film arasi vermesi her daim mumkundur... surekli bulundugun durumu dusunmekten beyin amciklamasi gecirmek... agdaya cimbiza kusup kaptan magara adami olmak... uyku duzeninin sikilmesi... her turlu iletisimden kacinmak... her sike titreyen cene esliginde dolan gozler... nihilizme geri donup nietzche biyigi birakmak...,depresyon
yes,bayıldım yalnız ben buna. 10 günde 5 kilo falan verdirebiliyor adama.,depresyon
yes,kişi en tehlikeli virajığinde yanında olmak isteyen onu sevenleri kasten uzaklaştırmaya başladığı zaman almaya başlamıştır.,depresyon
no,"sağ elin, sol ele söz geçiremediği bi şeydir. tersi de doğrudur.",depresyon
no,zamanın 8. nesil sözlük yazarıdır. şimdi yerinde yeller esen entrylerine mi yansın sözlükten uçurulmasına mı?,depresyon
yes,"kronikleşmiş ""mutsuzluk"" hastalığından çok, tamamı ile ""mutlu olamama"", kendini ""toparlayamama"" durumudur. insanın mutsuz olabileceği ""normal"" kalıplar içerisinde gayet doğal dengesinde giderken, bu ""illet"" bu dengeyi öldürür ve de insanın mutlu olabileceği durumlarda dahi kendini kötü hissetmesine yol açar.",depresyon
yes,"günde iki kitap bitiren biri olarak; romanlarda da her on sayfaya bir erkeğin laf soktuğu, odunlaştığı düşünülürse,gelin siz hesaplayın ne kadar ağdığımı...",depresyon
yes,musallat olan,depresyon
no,arkanizdan gelen sehirdir bu illet.,depresyon
yes,"bence depresyona girenler fakir, çirkin ve sıradandır. ben ise kalite, özgüven ve yakışıklılığımla dikkat çektiğimden bu kavrama kafa bile atarım.",depresyon
yes,"her türlü depresyonun kaynagında kendine acıma vardır, insanlardaki her türlü kendine acıma da kendilerine fazlasıyla ciddiye almaktan kaynaklanır...depresyonun kaynagı...depresyon bir alışkanlık haline gelebilir, ki bu, bir süre sonra nörolojik bir etki yaratabilir...depresyon elektrokimyasal olarak dengelenince, felsefi ve psikolojik olarak ona engel olmak son derece zor olabilir",depresyon
yes,aşırı yalnızlık depresyonun şizofreniye evrilmesine vesile olur.,depresyon
yes,fazla kalabalık. gırmeye bıle degmıyor atık.,depresyon
yes,hayır annemden bunun ağırlığını bile taşıyamıyorum,depresyon
yes,hapsolmaktır,depresyon
yes,ben depresyondayım filan diyorlarsa,depresyon
yes,"depresyonu anlatır, depresif eğilimleri pekiştirir.",depresyon
yes,yıkanmamak(buna alışamam lan),depresyon
yes,uzunca bir süre bir nevi grip olduğuna inandığım çöküntü hali. meğer grip değil zorlu bir ameliyatmış sevgili depresyonum.,depresyon
yes,"akşam uyumayı, sabah uyanmayı becerememektir.",depresyon
yes,sizin dışarıdan davranışlarınıza bakılarak deliymişsiniz gibi algılandığınız sırada sizin kimsenin sizi anlamadığını düşünmenizdir.,depresyon
yes,kadınlarda şöyle ilerler-miş ;bunalım... bunaalım... bunu alım... bunu alayım... bunu da alayım...bunu al bunu... al bunu da... bunu da bunu da... erkeklerde şöyle ilerler-miş ;bunalım... bunalımdan çıkayım... bununla çıkayım... bununla daçıkayım... hepsiyle çıkayım...,depresyon
yes,"olmasını istediğim şeyleri düşünürdüm; şu şöyle olsun, bu böyle vs diye... hiçbi isteğim yok, 'sen ayarlarsın ya işte, faketmez' diyorum",depresyon
yes,bu bir hastalıktır ve doktor gerektirir,depresyon
yes,"depresyona girdiyseniz boşuna çile çekmeyin, gidin bir doktora.",depresyon
yes,"son dönemde bu sıkıntıya uğrayanlar, kendilerini facebook ta özlü söz yazmaya veriyorlar. facebook, ilişki durumu gibi bir depresyon uyarıcı koyarsa, hem ''depresyondayım'' demenin kolay yolu bulunur",depresyon
yes,götüremiyorsanız dertlerinizi tırı vırı olarak görenlere laf anlatmaktan ağzınızın tadıyla yaşayamıyorsunuz.,depresyon
no,"süreç doğru yönetilirse, çok, ama çok yararlı olabilecek zımbırtı.",depresyon
no,http://d24w6bsrhbeh9d.cloudfront.net/…6152_460s.jpg,depresyon
yes,sonbahar ziyareti ile uzun bir birliktelik geçirdiğim hastalık. (bkz: sonbahar bunalımı),depresyon
yes,"depresyona giren kişi benim için açılmış bir başlık neredeyse... gayet de evil twin türevi bir ruhun içime girdiğini ve ortalığı dağıttığını... korkuyla dolmuş, can havliyle sağa sola kaçışan, ters şeritten gitmeye başlayan düşünceler de varmak istedikleri yer neresiyse varıp hidayete eremediklerinden kafamda sürekli bir doluluk, huzursuzluk hissini üretiyorlar.",depresyon
yes,"bir de, bu bana çöreklendiğinden beri yalnızlıktan da keyif alamamaya başladım. resmen doğduğuna pişman olmak hissini 20 küsür sene rötarla yaşatıyor götveren.",depresyon
yes,ciddi manada sorunları olup da depresyondayım diyene rastlayamadım أكثر. kime sorsam eften püften sebeplerle depresyonda.,depresyon
yes,depresyona girsek nolucak,depresyon
yes,"bi insanı sardığında o insanın bi bok anlamadığı, çevresindekilerin teşhisiyle adı konulan hastalık.",depresyon
yes,depresyondayım diyenler ilgi çekmeye çalışıyor,depresyon
yes,çocukluğumda kimsede olmayan hastalık!,depresyon
yes, bazı insanların depresyona girmesi mümkün diilmiş,depresyon
yes,"sorumluluk altına girip de yapamayan insanın bu sorumluluktan kaçma noktasında, maçta 1-0 önde olan fitbolcunun yere yatıp kalkmaması gibi yaptığı iştir. çürütme ruhunu, bedeninden önce.",depresyon
yes,size sadık tek dostunuzdur bazen,depresyon
no,(bkz: bana bunlarla gelmeyin),depresyon
yes,intiharı düşünmeyle,depresyon
yes,"yazdıkça aklanmak, arınmak. sonra anlatmak istiyorum, gücümün üstünde anlatmak. anlattıkça aklanmak, arınmak. ama yapamıyorum, uyumak istiyorum, yalnızca uyumak ya da beynimi uyuşturmak. sanki anlamayacaklarını biliyorum tıpkı dinlemeyeceklerini bildiğim gibi. eskisi gibi sabrım kalmadı ki benim. ben bile yapmiyor muyum dinler gibi. insan böyle olunca kapı önünde bekleyen mağdurun acısına vahlar bana yapamıyor. önce kendi direncinin, bilişsel çarpıtmalarının, sarsılan inançlarının, işlevsel olmayan ve sardıkça saran düşüncelerinin, sürdürücü etmenlerinin önüne bir geçebilse. sabıkalı gibi hissediyorum kendimi, damgalı. yaralarımı ve deliklerden sızanları herkes görebiliyor gibi sanki. üşüyorum kanım çekildikçe. yazdıkça, anlattıkça terapötik olur diyorum. yüzleştikçe inerim derinlere, yürürüm korkarak ta olsa geçmişin üzerine. ama ona bile gücüm yok gibi geliyor yine. ezildikçe eziliyorum.",depresyon
yes,"hani yaz günü tam yatağa yatmış uyuyacakken vızzz diye bir sivrisinek sesi duyarsın,kalkar kovalar, bulamayınca da odadan çıktı sanırsın,yatağına geri uzanınca yine sesiyle gözünü açar, gitmediğini anlarsın ya...depresyon da öyle.geçti sanıyorsun.geçmiyor.gitti sanıyorsun.gitmiyor.",depresyon
