Result,Text,Title
yes,15 dk sonra doğru nefes alıp vermeye başladığımda panik atak geçirdiğimi öğrendim,panik atak
yes,kriz anlarında onu yeneceğinizi ve sizi etkilemeyeceğini düşünmektir.,panik atak
no,"pelin atak olarak okudum, kim la bu kadin diyorum ben de, (bkz: yaramayan yanlis okumalar)",panik atak
yes,"kalbimde kocaman bir yumruk ile nefes nefese uykudan uyanıp öleceğimi sanmak, bünyeme birşey olacağını beklemek, psikolojimin alt üst olması",panik atak
no,(bkz: annem),panik atak
yes,kronik yalnizlik duygusu zemininde yogun ve surekli bir kendine odaklanma neticesinde palazlandigini dusundugum rahatsizlik.,panik atak
yes,20 yıl önce başıma gelen ve 6 ay boyunca bana ne oluyor ne rahatsızlığım var diye beni hayli endişelendirmiş ve bu sebeple sıkça acil servise gitmeme neden olmuş sıkıntılı durum. sorunun panik atak olduğunu çözebilen doktor sanırım gittiğim 7. veya 8. doktordu.,panik atak
yes,"yavas yavas hizlanan ve gogus kafesini acitacak hale gelen kalp atislari, bogulma hissi, duzensiz nefes alip verme nedeniyle el ve ayaklarin uyusmasi ve benim icin en kötüsü mide bulantisi. kusmaktan nefret ediyorum. sonra ara ara bu ataklari hafif, orta ve oldukca siddetli şekillerde yasadim. en korkuncu yalnizken gelen ataklar. bir keresinde 2 saat boyunca nefes almak icin mücadele etmiştim ve kendime geldiğimde tirnaklarima kadar morarmistim.",panik atak
yes,"ne zaman ölüyorum diye hastaneye götürülmek isteseniz çıkışta yanınızdakinin o 'gerizekalı, şımarık hastalık hastası mal, al yine ölmedin işte' bakışlarına hatta cümlelerine maruz kalırsınız. çünkü ne zaman güzel bir şeyler olsa, sizin kalbiniz ağzınızda atar; daha önce her güzel şeyden sonra ağzınız, burnunuz yer değiştirdi ve yine gümlediniz. protože yanınızda kim olursa olsun, eğer sizi gerçekten sevmiyorsa, eğer sizin ne yaşadığınızı gerçekten anlamaya çalışmıyorsa güvende hissetmezsiniz ve bir panik atağın en büyük tetikleyicilerinden biri güvensiz hissetme halidir.",panik atak
yes,hastalıklaştırılmış hali,panik atak
yes,"denizden yeni çıkmış hamsi gibi titretiyor adamı, kuduz oldum diye hastane bastırıyor, kendinize düşman ediyor. biraz sıkışın, strese girin, duygusal dalgalanma yaşayın, herkesten önce koşa koşa geliyo tipini siktiğim. ondan sonra bir xanax'la da arkasına bakmadan koşarak kaçıyor.",panik atak
yes,komorbiditesi sıklıkla agorafobi ( kapalı alan korkusu) ve depresyon olan anksiyete bozukluğudur.,panik atak
yes,"kalp atislarini hissetmek, ansizin gelen olum korkusu, bas donmesi, bilincin kaybolacagi hissi, uyusma ve daha sayamayacagim pek cok semptom insani derinden etkileyen bir surec.",panik atak
no,ölünce ya da yaşayınca bir halt olmayacağını keşfettiğinizde geçiyor.*marina abramovic ile çok alakası var bu söylediklerimin.,panik atak
yes,çok kötü bir hastalıktır,panik atak
yes,"kasılma olayı hasıl oldu. o kasıyorum ki bu sebepten 3 kez miğde spazmı geçirip... o kadar kasıyorum ki, nefes almadığımı nefessiz kaldığımda farkediyorum. o kadar kasılıyorum ki, oluk oluk terliyorum klima karşısında bile. hatta bi keresinde vücudumdan yükselen alevden görüşüm kapandı pus perdesiyle.",panik atak
yes,bir panik atağımda chicago'daydım,panik atak
yes,stres ve kaygı ile gelen ve beyinin kaygılar sonucu oyunlar oynamasıdır. bu oyunlar en çok başınıza gelmesinden korktuğunuz olayları size sık sık hatırlatır ve neticesinde bu alışkanlık haline gelerek sizi zor durumda bırakır. akabinde gelen fizyolojik değişiklikler sizi daha da panik haline sokar.,panik atak
yes,"panik atağı adı verilen, birden fazla semptomun bir arada görüldüğü ataklar vardır.",panik atak
yes,bende neredeyse 2 yıldır mevcut olan hastalık. ... kafamda bişey olmadığının belli olduğu asıl sorunun kalbimde olduğuydu. ... ilk bir ayım zehir gibi geçti. ... sıkıntılı bir hal aldım. ... ilk ay böyle geçerken sonraki birkaç ayda şikayetlerim aynı olsa da şiddetleri azalarak devam etti. ... bu süre zarfında psikiyatriye gitmedim mi gittim. ... bugün artık neredeyse 2. yıla girecek olmama rağmen bu şikayetlerim hala var. ... ben aslında 2 yıldır yaşadığım hissini duymuyorum. panik atak olduğumdan bari rüya görmelerim de azaldı. şu iki yılda toplasanız 10-15 rüya görmüşümdür . bilmiyorum sanırım iş artık depresif bir hal de almaya başladı .,panik atak
yes,psikiyatride panik atak diye bir hastalık yoktur. bir nevi alarm sisteminin aşırı hassas olmasıdır.,panik atak
yes,kişi kendini kalp krizi gibi ölümcül bir durumla karşı karşıya zanneder. akli dengesini bir süreliğine kaybeder ve öleceğini sanır. şu an panik atak geçiriyorum diye kendini telkin ederse aslında hiçbir sorun yoktur ve ataklar tekrarlamaz hale gelir.,panik atak
yes,sanirim bi kac saat once ilk defa gecirdigim sey. hala tam olarak duzelmis degilim.,panik atak
yes,"çok yoğun korku ve endişe duygularının bedene hakim olduğunu görüyoruz. bunun sonucunda da bütün vücut kontrol edilemez hale geliyor ve gelen panik episot sonucu kusma, baş dönmesi, terleme, nefes alamama, konuşamama, bayılma, hissizlik, karıncanlama, görmede bulanıklık, kalp atışında yükselme ya da olağanüstü yavaşlama gibi fiziksel semptomların oluşuyor.",panik atak
yes,bir insan saniyeler içerisinde aklından kaç tane kötü ihtimal geçirir? kaç tane felaket senaryosu kurar? tırnağı bile kırılsa en kötü ihtimali düşünür? kaç saat uykusuz kalır? sürekli bir şey olacak bir şey var kaygısıyla yaşar?,panik atak
yes,rahim dışı Seeder tanısı koyduğu rahatsızlık. hayatımı zehir ediyor. şu lanet şeyden kurtulamıyorum,panik atak
yes,"ağladım, sarıldım. iyi geliyor, tek önerim bu olur herhalde. ... kafanızı rahat bırakmadıysanız eğer bir süre yalnız kalın. kendinizle kalın.",panik atak
yes,"atakın pik yaptığı zamanda hasta aynı tepkiyi veriyor, nabzı yükseliyor, tansiyon fırlıyor çünkü vucut kendini kurtarmaya kilitliyor, adrenalin basıyor. bazen bu adrenalin o kadar yoğun oluyor ki, coss diye tüm vucudunuzdan kaynar su dökülmüş gibi fiziksel olarak hissedebiliyorsunuz.",panik atak
yes,"yaklaşık 3 yıl önce başıma musallat olan illet, yavaş yavaş vücudumu ele geçirmeye beni esir konumuna getirdi. sonra olay panik bozukluğa ve daha sonrasında da yaygın anksiyete bozukluğuna ilerledi. sonra cipralex 10 mg kullanmaya başladım ve ilacı 2 ay önce kesmiştim fakat eski semptomlar geri dönmeye niyetlenince tekrardan ilaca başladım.",panik atak
yes,"hassas ve mükemmeliyetçi insan hastalığıdır, sevgi, spor ve düzenli yaşam ile atlatılabilir",panik atak
yes,zamanla problemim var birşeyi yaparken zaman kısıtı konduğunda zamana odaklandığım için bir türlü işe başlayamıyorum konsantre olamıyorum. başlayınca boka sarıyorum mükemmel yapmaya çalışıyorum fakat zamanın yetmeyeceğini düşündüğümden stresleniyorum sinirleniyorum kaygılanıyorum kalbim atıyor falan filan. ortaya çıkan ürün mükemmel de olsa beğenmiyorum kötü olduğunu düşünüyorum üzülüyorum.,panik atak
no,"siktir et, takma, sallama, senden kiymetli mi, kemal sunalin bir filmi vardi, cayciydi bu, muessesede bir sey oluyordu da buna kiziyorlardi, o da canimdan kiymetli mi diyordu",panik atak
yes,"öyle beter bir illet ki, geldiği zaman bütün fiziksel acıları tercih ettirebilir.",panik atak
no,psikolojiktir. düşünmeyin geçer.,panik atak
yes,"bir türlü aşamadım. ya tansiyonum çıkıyor, ya kalp krizi geçiriyorum sanıyorum, ya çarpıntım oluyor, ya nefes alamıyorum, ya beyin kanaması geçiriyorum sanıyorum",panik atak
yes,ölüm anina cok yakin bir his yasatir salgiladigi hormonlar ve yarattigi fiziksel etkilerle,panik atak
yes,"panik atak. geçiren kabul etmez ille de ""yok kesin kalbimde sorun var"", ""akciğerlerimde sıkıntı var"" ya da ""tansiyon mu acaba"" diye doktor doktor gezer.",panik atak
yes,"yedi yildir derdi cekilen, ilacla tedaviye benim bunyede cevap vermemis",panik atak
yes,"bitmeyen bir yanma hissi, bitmeyen bir yorgunluk, belli belirsiz çarpıntılar.her aklına geldiğinde yakan sıcaklık ve lanet göğüsteki gerginlik hissi",panik atak
yes,lütden panik atak geçirenler umutsuzluğa kapılmasın,panik atak
yes,"önyargısız olun. zamanına, danslarına, konusunda bakmadan mesela açın bir hint filmi. onu takip edeyim derken ve dansları izlerken kendinizi unutuyorsunuz. aslında beyninizi uyuşturuyorsunuz.",panik atak
yes,geçirdiğim rahatsızlıktır,panik atak
yes,"hayatı zehir eden, kalbin kulaklardan cikacakmis gibi atmasına sebep olan karmaşa. bir nevi vucudun yasadigi kaos.",panik atak
yes,üç senede doğru psikyatri ve ilaçlar ile atlattığım hastalık,panik atak
yes,o gerçek hastaların hasta ettikleri gelir...(bkz: yorumsuz),panik atak
yes,"efexor 37.5 mg la eziyetimi dindirdiğim illet. en son market kasası kuyruğunda yokladı epey şiddetli. içimden ""bu gerçek bayılma hissi değil, alarm sistemim arızalı o kadar"" derken buldum. biraz sabır ve kendime telkinle yaklaşık iki dakikada atağı começarmadan bitirdim.",panik atak
yes,ilk panik atak krizimi 16 yıl önce yaşadım ailemde sağolsun sakinleşim diye alkol vermişlerdi.. sonuç hem panik bozukluğu hem de alkole düşkün olan bir zat olup çıktım.,panik atak
yes,"yaklaşık 1 saattir beni boğan, nefesimi darlayan, kalbimi çarptıran, boğazımı kurutan ve başımı döndüren lanet olasıca rahatsızlıktır... Şu an için yazarken halen devam eden göt yavaş yavaş vücuttan atılıyor sanki. biraz daha rahat nefes alabiliyorum. (bkz: panik atak belirtileri)",panik atak
yes,"ölüm korkusu ile baslayan, elleri ayakları birden tutmayan, gözleri görmeyen, kulagı duymayan, panik atak adı aslında olmayan",panik atak
yes,bu rahatsızlığın duygusal zekayla alakali önemli bir yönü olduğunu düşünüyorum,panik atak
yes,depresyon kelimesi bile çok kişiye basit gelebiliyor. oysa beni intihara kadar sürüklemişti.,panik atak
yes,nefes alma gücünün kendi elinde olduğunu kendine ispat etmek... o kadar berbat bir hastalıktır işte.,panik atak
yes,"yıllardan beri belirtiler hep aynı kapıya çıkıyor. hatta şu an bile...bir an kalp teklemesi aynı anda göğüste baskı.. ayda yılda bir kere olurken, haftada bir olmalar, sonra günde bir derken şimdi dakikada 3-4 defaya kadar çıktı..",panik atak
no,selim ışık grubu,panik atak
yes,"bir kaç yıl boyunca antidepresan kullanıp devreleri yakınca son çare buraya gidiyorsunuz ve kadın sizi bir kaç saatte sağlığınıza kavuşturuyor. panik atak nedir, hangi durumlarda ortaya çıkar, bize zararı var mıdır realmente bunları anlatır. daha sonra panik atağı yenmek için size adrenalin düşürücü 21 günlük reçete verilir.",panik atak
yes,"genellikle yoğun depresyon, stress durumlarında ortaya çıkan boğuluyormuş, nefessiz kalıyormuş hissiyle birlikte uykudan zıplayarak uyandırabilen ruhsal bozukluk",panik atak
yes,anlık rahatlama için malum bir ilaç var onu verirler iyi de gelir,panik atak
yes,"2014 sonbaharda gözlerini dahi açamayan ve yürüyemeyen versiyonunu bizim üniversitenin sağlık merkezinde gördüm ya, korkmadım desem yalan olur.",panik atak
yes,ilginç bir şey gerçek olmadığını biliyorsun ama yine de etkiliyor işte,panik atak
yes,"vücudumun kendi kendini iyileştirme özelliğinin ne denli iyi olduğunu kendime ispatlayabilmem için 10 gün önce bana sunulmuş bir rahatsızlık. daha önceki başarılarım : 0.25 göz bozukluğu, r leri söyleyememek, tinnitus kulak çınlaması. yalnız ilk defa psikolojik bir hastalık.",panik atak
yes,korku duasını okuduğum hastalık. ... (bkz: depersonalizayson) ve (bkz: derealizayson) hallerinden dolayı kendimi adeta bir karadeliğin içine çekildiğimi hissediyorum.,panik atak
yes,"hafif nefesiniz mi daraldı, kalbiniz mi pırpırladı",panik atak
no,bana acilde kelimeyi şehadet getirtendir.,panik atak
yes,"yaşamadı biliyorum; panik atak ya da anksiyeteyle ilgili en iyi bildiğim şey şu ki; onu alt etmeyi istemek önemli. tedaviydi, geçirmekti gibi konuşmalar, cabalar aslında birer küçük acizlik kabulü. metroya binemiyordum, otobüste kalbim sıkışıyordu. simdi ipli tırmanış yapıyorum, aşağı bakınca küçük bir salıncak etkisi oluyor",panik atak
yes,insanı kendinden soğutan lanet bir hastalık.,panik atak
yes," kalp krizi geçiriyorsun önlem almazsan öleceksin hemen acile git dedi ve kendimi acilde buldum. bende oluşan belirtileri; terleme, enseden başa doğru derin bir yanma hissi,kalpte çarpıntı,göğüsde yanma hissi, hafifde olsa titreme, daha sonrada histerik ağlama krizi.",panik atak
yes,yaklaşık 3 sene önce başladı bu hastalık ve bu hastalığın en ağır aşamalarının hepsini teker teker yaşadım. ilk panik atağım otobüste kalbimi durdu sanmamla başladı. sanki gökten vahiy indi ve senin kalbin durdu dedi ve beynim bu sese gerçekten inandı. evet çok saçma geliyor ama bu travma zincirleme bir reaksiyon başlatıp beni kronik bir anksiyete bozukluğuna götürdü. ... 200 nabız ne demek kim bu kadar ağır bir panik yaşayabilir. en kötüsü ise uyku problemim geçmesine rağmen her sabah 5:30 gibi gözümü açtığımda adrenalin dejarjı yaşayıp kısa süreli pat atakları yaşamamdı. ... sonunda ne olduysa oldu ya herro ya merro hesabı psikiyatrımın da tavsiyesini alıp ölümü göze alarak bu hastalığın üstüne gittim ve ilaçları da düzenli kullanmam neticesinde biraz olsun iyileştim o dönemde ve akabinde bir iş başvurusu yapıp biraz olsun hayatımı düzene soktum.,panik atak
yes,ruhun boğulması diye tanımlayabiliriz sanırım. bir de aklını bir süreliğine kaybetme.,panik atak
yes,staking antidepressan secita triggers panic attack,panik atak
no,nur topu gibi geldi. hosgeldin amk bi sen eksiktin.,panik atak
yes,intihara bile sürükler adamı,panik atak
yes,"yorgun ve stresli dönemlerde kafa uyuşmaları, algı kayıpları, sebepsiz daralmalar şeklinde kendini gösterir.",panik atak
yes,"panik atak ciddi bir hastalıktır ve uzman desteği almadan iyileşme olmaz.Algılama eşiğiniz öylesine düşer ki kimselerin görmediği acıları görüyormuş, kimselerin duymadığı acı veren sesleri duyuyormuş kadar hüzün yaşarsınız. doktorum bana atak anları için xanax önermişti. kendimi kötü hissettiğim anlarda, sıkıntı veren durumlarda 0,5'lik dozu ikiye bölüp içiyordum. sinema salonları ya da avm'ler sıkıntı veriyordu. kuaför başlı başına olaydı. kalp çarpıntısıyla çıktığım çok oldu.",panik atak
no,"ingilizce bilenler icin şöyle bir kaynak var, mutlaka dikkatle okunmali.",panik atak
yes,"panik atak hastalarının işi gerçekten çok zor çünkü çevredeki insanların %90 ı bunun uydurma bir hastalık olduğuna inanıyor. hastayla genelde şu diyaloglara giriliyor;- sen kendini dinliyorsun, biraz rahat ol.- hayat çok güzel, her şeyi kafana takma.- aaa bak benim bir sürü problemim var ama ben bile senin gibi olmuyorum...bir çok doktorunda aslında bu hastalığın olmadığını ve hastanın telkinle iyileşeceğini düşünmesi ve bu düşünceyi savunmasıdır.",panik atak
yes,"boğazda oluşan yumru hisleri, kalp çarpıntıları, bayılma/delirme korkuları, kendine yabancılaşma, bir daha ne zaman gelecek beklentisi, google'dan hastalık arama, titreme, ellerde terleme, baş dönmesi, göğüs yanması..",panik atak
yes,bir dönem bana da aynısını yapmıştı,panik atak
yes,panik atak. çok boktan bir şeydir.,panik atak
yes,psikolojik sıkıntılarrın yokmuş gibi yapılıp içeride bir yerlerde tutulmasından sonra patlayan bir hastalık,panik atak
yes,3 sene önce başıma geldi. sonra yendim bir şekilde. ya da şimdilik yenildi. ortaya çıkmayı bekliyor olabilir.,panik atak
yes,yahu koskoca kadin kucucuk cocuklarin yaninda yere cokmus agliyorum... saglik odasindayim yavas yavas kalktim aynaya bi bakarim yuzum dudaklarim bembeyaz boyle boyle surekli ataklar gecirdim ustesinden gelemeyince isi biraktim,panik atak
yes,"eğer ki panik atak krizi olduğunu biliyorsanız,-100 kere iyi misin diye sormayın, yalnız bırakmayın, uzun uzun konuşturmaya çalışmayın, alkol ile durumu bastırmaya çalışmayın, atak sonrası, hiçbir şey olmamış gibi davranmayın. tetikleyicinin ne olduğunu sorun",panik atak
yes,"kontrolü kaybedeceğini zannediyorsun.kontrol elinden gittikten sonra, bir anda yere doğru düşüp öleceğini sanıyorsun.nesneleri aslında olduğu gibi algılıyorsun.aslında kalp atışlarının hepsi normal seviyelerde.nefesinin tıkandığını zannediyorsun,fakat alıp verdiğin tüm nefesler ve kalp atışların normal düzeylerde.sadece ve sadece, delirdiğini zannediyorsun, öleceğini zannediyorsun, başına bir şeyin geleceğini zannediyorsun.tüm bu gördüklerinin biraz sonra hareketlenip üzerine geleceğini zannediyorsun.",panik atak
yes,panik atak da bir hastalık değil sadece semptomdur. bazen hastalık olmadan da görülebilmektedir.vücudun savaş ya da kaç tepkisidir.,panik atak
yes,sila nin panik atak sarkisini gordugumde anlamini bile bilmiyordum... dusmanima dahi dilemedigim mental duzeyde gelisen ancak fizyolojik etkileri olabilen bir rahatsizliktir.,panik atak
no,*arada bir *,panik atak
yes,derin ve uzun nefes alıp vermek kesin çözümdür.,panik atak
yes,"9 anxiety symptom of which 6 are present in my body. I just discovered this. When I'm stressed, I feel like my hands and feet are empty, and I think this is because of anxiety. I don't want to go to the doctor because the people around me don't accept me for who I am. I think I'll wait until the day I hit my head on the wall and get taken to the hospital, then they'll understand my worth.",panik atak
yes,"atak geldiğinde bekleyin, sadece bekleyin. kalp krizi geçirmeyeceksiniz, felç olmayacaksınız, aklınızı yitirmeyeceksiniz. ...not : halen tedavi görmekte olan ve büyük ölçüde rahatlayan bir anksiyete-panik bozukluk hastasıyım.",panik atak
yes,2 yıl 1 aydır yaşamıyordum. gene bir mide rahatsızlığı sonucu belirdi.,panik atak
yes,esrar panik atağı geçirir mi? anksiyete bozukluğu yarattığı kanıtlanmış.,panik atak
yes,"gecenin köründe 35 tl taksi mesafesi olan hastaneye gidip hiç bir şeyin yok lafını duyup hala gram nefes alamazken, ve doktor sadece gülmekle yetinirken bir 35 daha verip eve dönmemizle çıldırtmıştır beni. verdiğimiz taksi parasına mı yanayım, nefes alamadığıma, bayılmak üzere olduğuma, deli gibi çarpıntı yaşadığıma mı bilemedim.",panik atak
no,"adı, bir çok hastalıkta olduğu gibi mitolojiden gelmedir. hikayesi şöyle: truva savaşları sırasında tanrı zeus ida dağının (kaz dağları) tepesine oturmuş ve bu kanlı manzarayı oradan izlemiştir. truva savaşlarında o kadar kan dökülmüştür ki şimdiki edremit körfezi olan deniz insan kanından kıpkırmızı olmuştur. tanrı zeus insan evladının bu acımasızlığına bir kadın yüzünden başlayan bu savaşın anlamsızlığına çok kızmıştır ve bu aptalları cazalandırmaya karar verir. tanrı pan'ı çağırır (çobanlar tanrısı) ona : bu insanlara öyle bir ceza ver ki binlerce yıl unutulmasın der. tanrı pan insanların içine birdenbire hissedeceği sebepsiz bir korku salar. insanlar ortada hiç bir sebep yokken birden sağa sola koşturmaya, saçlarını yolmaya, intahar etmeye başlar.işte bu korku aradan binlerce yıl da geçse hala bazılarının çektiği panik atak (tanrı pan dan gelen) tır.kaynak: bizzat ben. ( ida dağlarıyla ilgili mitoloji kitaplarında okudum adını hatırlayamadığım için kaynak benim)",panik atak
yes,kalbim iki katı atıyor. doktora gidiyorsun bir şey yok deyip geri yolluyor. sikicem artık canım yandı.,panik atak
yes,"bu zamana kadar hipnoz, akupunktur, bilissel terapi, cesitli anti depresanlarla turlu turlu deneylere tabii tutuldum ama nanay dadaslar. bu dallama bir deniz kiyisinda hos sada ile gunu gecirirken gelebiliyor, trafikte paralize olunca gelebiliyor, ucakta yanima battal boy biri oturunca gelebiliyor, seks esnasinda gelebiliyor, kredi kartinin son odeme gunu gelebiliyor.",panik atak
yes,"ağrı başlarken 'yok böyle bir şey' denilecek. çünkü gerçekten yok. derin nefes alınacak, meditasyon yapılacak 5 dakika bile hiç bir şey düşünmeden sakin dik oturmak dinlendirir, gevşetir, stresi azaltır.",panik atak
yes,"üç gündür ilaçlarımı içmiyorum bir şey olmaz zannettim, ancak vücudumda sağlam bir elektrik akımı var şu an. yaklaşık bir saat sonra uçağa bineceğim (aynı zamanda klostrofobim de var) üç buçuk saatlik bir yolculuk. şu an tek dileğim uçağa binince vücudumu dinlemeyi keserim ve o düşük voltajı unutup uykuya dalabilirim. aksi takdirde küçük belki büyük çaplı bir kriz oksijene ulaşma imkanımın hiç olmadığı bir yerde beni vurabilir.",panik atak
no,çahk bi zanax dalğağa bah çahk o zaman çahk çahk,panik atak
yes,6-7 ay terkedip tam iyileştim sanırken aniden geri gelen illet hastalık. tedavisi olsa da tekrarlamasına çare yok sanırım. tam ilaçlardan kurtuldum derken her şeye sil baştan başlayacağım sanırım. allahtan doktor ve hastane fobim var yoksa acillerden çıkamazdım. mesela tam şu an göğsümde feci bir baskı var. 1 haftadır geceleri aynı saatte aynı şeyler yaşıyorum. her seferinde 'ya bu sefer gerçekse' diyorum. kalbimin rahatsız olduğuna inanmış vaziyetteyim. cumartesi doktordan randevu alayım dedim ama içimden bir ses 'cumartesiye kadar yaşamazsın zaten' diyor. her gece 'sabaha uyanamam kesin' diye yatmaya başladım zaten. şu an şunları yazarken bir taraftan kahkaha ile gülüyor bir taraftan da 'harbiden kalp krizi geçiriyorsam bu entryi okuyanlar üzülecek' diyorum. işte panik atak tam böyle bir şey.,panik atak
yes,kaçarsınız. kendinizden kaçarsınız,panik atak
yes,"evden çıkmak tan zorlanıyorsun, yürmekten, bir yere gitmekten, uymaktan",panik atak
yes,"25 yıldır çekerim bu boku, istatistikler der ki '25% 'i alkolik olur. evet doğru, oluyor amk",panik atak
yes,hızınızı alamayıp 1-2 km yürüten sorun,panik atak
yes,"hayatınızı düşünürsünüz panik atağa yakalanmadan önce ve sonra diye.panik ataktan önce ki hayatınıza bakarsınız,dert bildiğiniz şeylere şaşırırsınız.en çok kendinizden kaçmak istersiniz,kaçabildiğiniz yere kadar.",panik atak
yes,"ulan tamam yaklaşık altı aydır her gün ölüyormüş gibi hissettim, ama ölmedim. ölmedim de ya şu anda ölüyorsam?",panik atak
no,amatör müzik gurubu. iyi seviyede rock müzik icra ederler idi.şimdi gurup yaşıyor mu bilmiyorum.,panik atak
yes,"panik atakla başladı bende daha sonra yaygın anksiyete , en son olarak da sosyal anksiyete olarak devam ediyor..",panik atak
yes,"ölüm korkusunun yogun yasandigi, her an birseyler olacak hissi , surekli carpintiyla ufunetler basmasi yaygin",panik atak
yes,psikayt düzeyindeki hastalıktır,panik atak
yes,"panik atak geçirmiyorum, ben neden böyleyim diye kendini suçlamak, panik atak çok iğrenç bir rahatsızlık insanın tüm özgüveninin içine ediyor, nerede ne olacağını atağın nerede geleceğini bilemiyorsun",panik atak
yes,"psikiyatr bana panik atak teşhisi koydu, bana paxil diye bir ilaç verdi ... benliğimi kendime ait hissetmiyordum, kişiliği alınmış bir moron olduğumu düşünüp duruyordum ayrıca bu ilaçları kullandığım için kendimi aciz ve gerizekalı bir idiot olarak görüyordum. ... kafamdaki tüm soyut kavramları o an tanımlamaya başladım bir şeye inanma ve ona bağlanmaya çalışmak. ... öleceğim zaman zihnimin beni yalnız bırakmayacağına inandırdım kendimi",panik atak
yes,"gece titremeler, uykudan uyanma, saatlerce uyuyamama, kalp çarpıntısı, nefes açlığı(yarım nefes diye nitelendirebileceğin durum), midede kaynama, ısı yükselmesi vs vs hepsini yaşadım. spor salonundan yarıda çıktım, bir anda masamdan kalktım, gece kimseye belli etmemek için gittim yattım, gece kulübünde arkadaşlarımı en mutlu anımda bir anda bıraktım...",panik atak
yes," arkadaşım ekolü oldu ama bu nefes depresyona, kayıplara, geçmiş öfkelere bile iyi geliyor.",panik atak
yes,panik atak haberi yok,panik atak
yes,"kalbin aniden duruyormuş gibi olup sonra küt diye çarpması, yahut nabzın hızlanması, tansiyonun fırlaması gibi belirtileri var. kaç defa apar topar acile gittim.",panik atak
yes,piskolojik falan diyip hafife almisimdir. ama epidural sezeryan olurken bebek dogduktan sonra gecirdigim panik atak beni kendimden utandirdi. artik bebek gelmisti herkes laylaylomda. bense nefes alamiyordum derin derin nefrs cekmeye calisiyor ama asla nefes alamiyordum. hatirladigim son sey evet hanfendiyi biraz uyutalimdi. uyandigimda hersey normaldi ama o ani unutamiyorum. olecegime emindim.,panik atak
yes,"yıllar boyu bu salak hastalık ile mücadele ettim. ... çok can sıkıcı bir hastalık, hayattan soğutan bir hastalık ama yenmesi nispeten kolay bir hastalık. ben minimize etmeyi başardım, yenmeye de devam ediyorum.",panik atak
yes,"ilk krizini, 2 hafta önce askerde -sansliyim ki revirde- yasadigim lanet olasica sey. lan sonra film koptu bende. agzıma garip bir tat ve koku geldi. birden ayaga fırladım. '' cok kötüyüm lan ölcem herhalde'' dedim. kalbim deli gibi carpıyor. ates bastı. uzerimdeki kamuflajı, atleti her seyi cikarip firlattim. her yerim uyustu. kollarima ve ellerime baktim kipkirmizi.",panik atak
yes,hayatımı her geçen gün gittikçe berbat hale getiren lanet hastalık. her geçen gün daha az hareket ettiğim için kondisyonumun gittikçe daha kötü hale gelmesi ve buna bağlı çabuk yorulmam ve çabuk yorulduğum için daha az hareket etmem kısır döngüsüyle adeta freni patlamış kamyon gibi dibe sürükleniyorum. ve bu beni aşırı mutsuz ediyor.,panik atak
yes,"panik atak hastaları nelerle nelerle uğraşıyor, benim etrafımda ki hanım kızlar ... panik atak olan kızın profilinde",panik atak
yes,"ilkten ödevi yetiştiremeyeceğimi düşünerek ufak heyecanlar, sonra siddetlendi. ulan bu kalbim niye bu kadar hızlı atıyora kafa taktım, işler daha da kötüleşti, dedim ben kalpten gidicem. ben o an cidden ölüceğim sandım. luego sebebin panik ataktan dolayı gerceklestiğini tespit ettikten sonra aslında çok daha kolaylaştı",panik atak
yes,"panik atağın belli bir ilaç nedeniyle kafaya yerleşmesi ve beynin o ilacı 'öldürücü derecede kalp çarpıntısı делать' diye şartlamasıyla hayatı sana zehir eden psikolojik hastalığımsı. kalbin orada bir ağrı varsa bil ki nabız saymaya çalışa çalışa oradaki sinirlere zarar vermişsindir, onlar acıyordur.",panik atak
yes,"4 yıl önce çok stresli anlarımda ufak tefek çarpıntı hissi ve bulantı hissiyle başlayıp son 1 yıldır benim için zirveye çıktı. o kalp çarpıntısı, o vücudunuzun her noktasında atımını hissettiğiniz nabız, bulantı, öksürük, titreme, zonklayan bir adet kafa, hareket edememe, bir an önce kendinizi en güvenli hissettiğiniz yere atma ihtiyacı ve en önemlisi durumun farkında olmanıza rağmen vücudunuzu kontrol edemeyişin verdiği hüzün...",panik atak
yes,gün içersinde sürekli yaşadığım şey acile bile gittim yok hiç bir şey yok ama ben boğuluyorum kalbim aşırı çarpıyor,panik atak
yes,"vücudunuzun titremesine engel olamamak, mide bulantısı, kalp çarpıntısı ve beraberinde gelen -anlamsız- korku. bunun yanında ya kalp krizi geçirdiğinizi düşünürsünüz ya da aklınızı kaçırmak üzere olduğunuzu.",panik atak
